velocities,curvatures,accelerations,long_dt_errors,lat_errors,orient_errors,directory_idcs,trajectory_idcs,signed_orient_errors,signed_lat_errors,mask_lat,mask_orient
0.5,0.0,0.0,0.0007919513784744,0.027926040009152,0.0168377022125545,0.0,0.0,0.0168377022125545,0.027926040009152,False,False
0.5,0.0,0.0,-0.0032810886527969,0.0273825371621428,0.0129886812282222,0.0,0.0,0.0129886812282222,0.0273825371621428,False,False
0.5,0.0,0.0,-0.0001981743871673,0.0271973487066999,0.0114095358979202,0.0,0.0,0.0114095358979202,0.0271973487066999,False,False
0.5,0.0,0.0,-0.0013242218627705,0.0269712498986144,0.0089217333088456,0.0,0.0,0.0089217333088456,0.0269712498986144,False,False
0.5,0.0,0.0,0.2788442322311078,0.0356656429773316,0.0137009067512465,0.0,0.0,0.0137009067512465,0.0356656429773316,False,False
0.5,0.0,0.0,-0.0009394380511402,0.0354705329198459,0.0140608352026099,0.0,0.0,0.0140608352026099,0.0354705329198459,False,False
0.5,0.0,0.0,0.0008977983399703,0.0351938035962879,0.0144390684178219,0.0,0.0,0.0144390684178219,0.0351938035962879,False,False
0.5,0.0,0.0,0.0004002337708344,0.0350466462612437,0.0146251635478522,0.0,0.0,0.0146251635478522,0.0350466462612437,False,False
0.5,0.0,0.0,-0.0004169664352666,0.0347299408990299,0.016445487395269,0.0,0.0,0.016445487395269,0.0347299408990299,False,False
0.5,0.0,0.0,-0.0041141959831952,0.0344096218182577,0.0192204252446712,0.0,0.0,0.0192204252446712,0.0344096218182577,False,False
0.5,0.0,0.0,-0.0033922123659562,0.0341245983604438,0.0212229352481703,0.0,0.0,0.0212229352481703,0.0341245983604438,False,False
0.5,0.0,0.0,-0.0003849380371759,0.0338130665015004,0.0228362975928053,0.0,0.0,0.0228362975928053,0.0338130665015004,False,False
0.5,0.0,0.0,7.510459632068439e-05,0.0333579770656536,0.0248971323833746,0.0,0.0,0.0248971323833746,0.0333579770656536,False,False
0.5,0.0,0.0,-0.0045163375940749,0.0329743407525499,0.0259327291274731,0.0,0.0,0.0259327291274731,0.0329743407525499,False,False
0.5,0.0,0.0,5.657292477334776e-05,0.0326130086560891,0.0263107700540006,0.0,0.0,0.0263107700540006,0.0326130086560891,False,False
0.5,0.0,0.0,0.0045775890413796,0.0321059576036019,0.0246317416180836,0.0,0.0,0.0246317416180836,0.0321059576036019,False,False
0.5,0.0,0.0,-0.0008586799150489,0.0316815838469972,0.0229758660842804,0.0,0.0,0.0229758660842804,0.0316815838469972,False,False
0.5,0.0,0.0,0.0007948739952942,0.0313540581372071,0.0231741289202229,0.0,0.0,0.0231741289202229,0.0313540581372071,False,False
0.5,0.0,0.0,0.0032208425248647,0.0308967805893772,0.0234283705143658,0.0,0.0,0.0234283705143658,0.0308967805893772,False,False
0.5,0.0,0.0,0.067793726994412,0.0264866148611057,0.0291204271932841,0.0,0.0,0.0291204271932841,0.0264866148611057,True,True
0.5,0.0,0.0,-0.0027549069786131,0.0259218154514618,0.0296729875277605,0.0,0.0,0.0296729875277605,0.0259218154514618,False,False
0.5,0.0,0.0,-0.001207535913238,0.0254732204698833,0.029398309075308,0.0,0.0,0.029398309075308,0.0254732204698833,False,False
0.5,0.0,0.0,0.0002238599695311,0.0244520730154355,0.0276535780203897,0.0,0.0,0.0276535780203897,0.0244520730154355,False,False
0.5,0.0,0.0,-0.0071084060828223,0.0240574086075961,0.0262186123861596,0.0,0.0,0.0262186123861596,0.0240574086075961,False,False
0.5,0.0,0.0,0.0015064898615136,0.0231902316177522,0.0210216858531389,0.0,0.0,0.0210216858531389,0.0231902316177522,False,False
0.5,0.0,0.0,0.0049678070272466,0.0228271777991503,0.0174064307820778,0.0,0.0,0.0174064307820778,0.0228271777991503,False,False
0.5,0.0,0.0,-0.0027306044581365,0.0225713372610578,0.0162510994768982,0.0,0.0,0.0162510994768982,0.0225713372610578,False,False
0.5,0.0,0.0,9.347458963797054e-05,0.0220476286772707,0.0180011050511783,0.0,0.0,0.0180011050511783,0.0220476286772707,False,False
0.5,0.0,0.0,-0.0008427973137691,0.0216945686310228,0.0193053367441269,0.0,0.0,0.0193053367441269,0.0216945686310228,False,False
0.5,0.0,0.0,-0.0014756224015504,0.0212960247100704,0.0212090398447406,0.0,0.0,0.0212090398447406,0.0212960247100704,False,False
0.5,0.0,0.0,-0.0031506596084804,0.0209801201361118,0.0234327727957861,0.0,0.0,0.0234327727957861,0.0209801201361118,False,False
0.5,0.0,0.0,-0.0453131467409838,0.0236117880375788,0.0175451890600992,0.0,0.0,0.0175451890600992,0.0236117880375788,False,False
0.5,0.0,0.0,0.0075360628281155,0.0232579212744403,0.0173966714143762,0.0,0.0,0.0173966714143762,0.0232579212744403,False,False
0.5,0.0,0.0,0.006855490807339,0.022748235749731,0.014449308688393,0.0,0.0,0.014449308688393,0.022748235749731,False,False
0.5,0.0,0.0,0.0045458128081092,0.0224797594679006,0.0094838692969467,0.0,0.0,0.0094838692969467,0.0224797594679006,False,False
0.5,0.0,0.0,-0.0001104781267271,0.0223008070608955,0.0066942892960986,0.0,0.0,0.0066942892960986,0.0223008070608955,False,False
0.5,0.0,0.0,0.0055926682457826,0.0221803809493901,0.0059937460088956,0.0,0.0,0.0059937460088956,0.0221803809493901,False,False
0.5,0.0,0.0,0.0025060446721433,0.0219647465332223,0.0058110739967656,0.0,0.0,0.0058110739967656,0.0219647465332223,False,False
0.5,0.0,0.0,0.0029161602728691,0.0218604177676752,0.0070572107936923,0.0,0.0,0.0070572107936923,0.0218604177676752,False,False
0.5,0.0,0.0,0.0019140461867472,0.0217208582627321,0.0091678174657978,0.0,0.0,0.0091678174657978,0.0217208582627321,False,False
0.5,0.0,0.0,0.0024797941443292,0.0215890191851353,0.0107161367164838,0.0,0.0,0.0107161367164838,0.0215890191851353,False,False
0.5,0.0,0.0,-5.930590139602689e-05,0.0214241302577777,0.011807115601556,0.0,0.0,0.011807115601556,0.0214241302577777,False,False
0.5,0.0,0.0,-9.814456683617942e-05,0.021206946582898,0.0120972830367316,0.0,0.0,0.0120972830367316,0.021206946582898,False,False
0.5,0.0,0.0,0.0006170490048212,0.0210868881717259,0.0120556911611444,0.0,0.0,0.0120556911611444,0.0210868881717259,False,False
0.5,0.0,0.0,0.0488672683576477,0.0216385051825441,0.013196289296907,0.0,0.0,0.013196289296907,0.0216385051825441,False,False
0.5,0.0,0.0,0.0075730353003105,0.0214315269016613,0.0097163907454955,0.0,0.0,0.0097163907454955,0.0214315269016613,False,False
0.5,0.0,0.0,0.0068326072959507,0.0212707898632119,0.007126262496965,0.0,0.0,0.007126262496965,0.0212707898632119,False,False
0.5,0.0,0.0,0.0081016463494012,0.0211111571479301,0.0065173184056899,0.0,0.0,0.0065173184056899,0.0211111571479301,False,False
0.5,0.0,0.0,0.005214069110559,0.0209352547852616,0.0051398152468671,0.0,0.0,0.0051398152468671,0.0209352547852616,False,False
0.5,0.0,0.0,0.001460368941556,0.0208143938800056,0.005564875102797,0.0,0.0,0.005564875102797,0.0208143938800056,False,True
0.5,0.0,0.0,-0.0010406546373175,0.0206365487798103,0.0070293583132219,0.0,0.0,0.0070293583132219,0.0206365487798103,False,False
0.5,0.0,0.0,0.0031466957809176,0.0204966184778737,0.0073507804218495,0.0,0.0,0.0073507804218495,0.0204966184778737,False,False
0.5,0.0,0.0,0.0074277961688369,0.0203708733318184,0.0084631678368545,0.0,0.0,0.0084631678368545,0.0203708733318184,False,False
0.5,0.0,0.0,-0.0005634226205719,0.0201231805923726,0.0060233639815123,0.0,0.0,0.0060233639815123,0.0201231805923726,False,False
0.5,0.0,0.0,-0.0004749272894158,0.019888670590534,0.0074058211427576,0.0,0.0,0.0074058211427576,0.019888670590534,False,False
0.5,0.0,0.0,0.1169500839386742,0.0194825010455713,0.0062051674318386,0.0,0.0,0.0062051674318386,0.0194825010455713,False,False
0.5,0.0,0.0,8.620406863459593e-05,0.0193123414684748,0.0045353804887131,0.0,0.0,0.0045353804887131,0.0193123414684748,False,False
0.5,0.0,0.0,-0.0017382623023841,0.0192462234044286,0.004224500779089,0.0,0.0,0.004224500779089,0.0192462234044286,False,False
0.5,0.0,0.0,-0.0019414079115452,0.0191959392497922,0.0033696254728372,0.0,0.0,0.0033696254728372,0.0191959392497922,False,False
0.5,0.0,0.0,-0.0029548335983872,0.0191270962374266,0.0022869233259719,0.0,0.0,0.0022869233259719,0.0191270962374266,False,False
0.5,0.0,0.0,-0.0041655257779581,0.0190783667041718,0.0018521016583719,0.0,0.0,0.0018521016583719,0.0190783667041718,False,False
0.5,0.0,0.0,-0.0026197479925624,0.0190495492067898,0.0016030949618457,0.0,0.0,0.0016030949618457,0.0190495492067898,False,False
0.5,0.0,0.0,-0.0034049317233953,0.0190305399562822,0.0011262387255808,0.0,0.0,0.0011262387255808,0.0190305399562822,False,False
0.5,0.0,0.0,-0.0041895129030621,0.019012153476387,8.140968485825795e-05,0.0,0.0,8.140968485825795e-05,0.019012153476387,False,False
0.5,0.0,0.0,-0.0035920371294386,0.018997083315779,0.0002346182580357,0.0,0.0,0.0002346182580357,0.018997083315779,False,False
0.5,0.0,0.0,-0.0055193329308964,0.0189859978941427,0.0010478991020965,0.0,0.0,0.0010478991020965,0.0189859978941427,False,False
0.5,0.0,0.0,-0.038966774340641,0.0086074638241763,0.0240164742134276,0.0,1.0,0.0240164742134276,0.0086074638241763,False,False
0.5,0.0,0.0,-0.0325984982056282,0.0083027480155731,0.0234184017786183,0.0,1.0,0.0234184017786183,0.0083027480155731,False,False
0.5,0.0,0.0,-0.0314169084568575,0.0075581177793153,0.0201480604592805,0.0,1.0,0.0201480604592805,0.0075581177793153,False,False
0.5,0.0,0.0,-0.0233056606797189,0.0069851321887267,0.018712199366337,0.0,1.0,0.018712199366337,0.0069851321887267,False,False
0.5,0.0,0.0,-0.0235282174461366,0.0066839250337782,0.0134784112705914,0.0,1.0,0.0134784112705914,0.0066839250337782,False,False
0.5,0.0,0.0,-0.0175440830974415,0.0064378752285613,0.0121792371811606,0.0,1.0,0.0121792371811606,0.0064378752285613,False,False
0.5,0.0,0.0,-0.0135937162952086,0.0062412433540503,0.0124160659033019,0.0,1.0,0.0124160659033019,0.0062412433540503,False,False
0.5,0.0,0.0,-0.0116447896080765,0.0060340187037783,0.0100967857142397,0.0,1.0,0.0100967857142397,0.0060340187037783,False,False
0.5,0.0,0.0,0.3788303333307846,0.00431336266871,0.0085085530992339,0.0,1.0,0.0085085530992339,0.00431336266871,False,False
0.5,0.0,0.0,-0.0017629306057861,0.0042036538847724,0.0068373100929428,0.0,1.0,0.0068373100929428,0.0042036538847724,False,False
0.5,0.0,0.0,0.0045874712972904,0.004066055555721,0.004335971800697,0.0,1.0,0.004335971800697,0.004066055555721,False,False
0.5,0.0,0.0,0.0053365496863454,0.003997097602876,0.0025204037453478,0.0,1.0,0.0025204037453478,0.003997097602876,False,False
0.5,0.0,0.0,0.0084187451761121,0.0039673974383633,5.0416410592557526e-05,0.0,1.0,5.0416410592557526e-05,0.0039673974383633,False,False
0.5,0.0,0.0,0.0095244812242392,0.0039657040295533,0.0032202132518679,0.0,1.0,0.0032202132518679,0.0039657040295533,False,False
0.5,0.0,0.0,0.0083746032862612,0.003997140117082,0.0003879911377331,0.0,1.0,0.0003879911377331,0.003997140117082,False,False
0.5,0.0,0.0,0.0148948354867578,0.0040397651503328,0.0004975596423184,0.0,1.0,0.0004975596423184,0.0040397651503328,False,False
0.5,0.0,0.0,0.0135415350581935,0.0040193334519852,0.0004923492994652,0.0,1.0,0.0004923492994652,0.0040193334519852,False,False
0.5,0.0,0.0,0.0162737479758727,0.003909499379551,0.0083058266585793,0.0,1.0,0.0083058266585793,0.003909499379551,False,False
0.5,0.0,0.0,0.0156727599905557,0.003596549000206,0.0158839717940502,0.0,1.0,0.0158839717940502,0.003596549000206,False,False
0.5,0.0,0.0,0.0131183500736466,0.0029366692163113,0.0231742036022466,0.0,1.0,0.0231742036022466,0.0029366692163113,False,False
0.5,0.0,0.0,-0.2020145418221038,0.0025384112432186,0.0137536690447155,0.0,1.0,0.0137536690447155,0.0025384112432186,False,False
0.5,0.0,0.0,0.0194045960132287,0.0028238924446902,0.0123642041421496,0.0,1.0,0.0123642041421496,0.0028238924446902,True,True
0.5,0.0,0.0,0.0028336284214152,0.0032301075364192,0.0153957250736391,0.0,1.0,0.0153957250736391,0.0032301075364192,False,False
0.5,0.0,0.0,0.0079961685558495,0.0034916291902181,0.0128562672652638,0.0,1.0,0.0128562672652638,0.0034916291902181,False,False
0.5,0.0,0.0,0.0030161849016097,0.0037283524966535,0.0115151129524089,0.0,1.0,0.0115151129524089,0.0037283524966535,False,False
0.5,0.0,0.0,0.0056101763215535,0.0039099962409155,0.0119941414756756,0.0,1.0,0.0119941414756756,0.0039099962409155,False,False
0.5,0.0,0.0,0.0094819233318757,0.0041249066450106,0.0105668273890229,0.0,1.0,0.0105668273890229,0.0041249066450106,False,False
0.5,0.0,0.0,0.0097949177937686,0.0044309604308304,0.0070615246316672,0.0,1.0,0.0070615246316672,0.0044309604308304,False,False
0.5,0.0,0.0,0.0051090525652769,0.0045500450557801,0.0031950276127497,0.0,1.0,0.0031950276127497,0.0045500450557801,False,False
0.5,0.0,0.0,0.0021359907689602,0.0045934743070091,0.0009425256210668,0.0,1.0,0.0009425256210668,0.0045934743070091,False,False
0.5,0.0,0.0,0.001759523086898,0.0045784387249069,0.0048063235388071,0.0,1.0,0.0048063235388071,0.0045784387249069,False,False
0.5,0.0,0.0,0.0037554265495459,0.0045031904430826,0.0086938231051107,0.0,1.0,0.0086938231051107,0.0045031904430826,False,False
0.5,0.0,0.0,0.1961181487994419,0.0051240272709813,0.0057613955600896,0.0,1.0,0.0057613955600896,0.0051240272709813,False,False
0.5,0.0,0.0,0.011109135727476,0.0050049224927707,0.0033307246811733,0.0,1.0,0.0033307246811733,0.0050049224927707,False,False
0.5,0.0,0.0,0.0042923101528595,0.004933289972579,0.0037596939258803,0.0,1.0,0.0037596939258803,0.004933289972579,False,False
0.5,0.0,0.0,0.0077677141050732,0.004869589014687,0.005740928907103,0.0,1.0,0.005740928907103,0.004869589014687,False,False
0.5,0.0,0.0,0.0091645344964493,0.0047701127572748,0.0072024440816313,0.0,1.0,0.0072024440816313,0.0047701127572748,False,False
0.5,0.0,0.0,0.0103237818312668,0.0046550512774952,0.0076294652431432,0.0,1.0,0.0076294652431432,0.0046550512774952,False,False
0.5,0.0,0.0,0.0077150389621578,0.0045384503804517,0.0083419058739737,0.0,1.0,0.0083419058739737,0.0045384503804517,False,False
0.5,0.0,0.0,0.0036368281616773,0.0043902299326848,0.0081282333927257,0.0,1.0,0.0081282333927257,0.0043902299326848,False,False
0.5,0.0,0.0,0.0012921882866883,0.0042760658727925,0.0053974429034879,0.0,1.0,0.0053974429034879,0.0042760658727925,False,False
0.5,0.0,0.0,0.0060071548996683,0.0042062381366548,0.0029190377885517,0.0,1.0,0.0029190377885517,0.0042062381366548,False,False
0.5,0.0,0.0,0.0065237272668591,0.0041381497614503,0.0002618218988947,0.0,1.0,0.0002618218988947,0.0041381497614503,False,False
0.5,0.0,0.0,0.0072032806555591,0.0041293345773005,0.0014488819613758,0.0,1.0,0.0014488819613758,0.0041293345773005,False,False
0.5,0.0,0.0,0.0051981268114279,0.0042249349392248,0.0056096325919088,0.0,1.0,0.0056096325919088,0.0042249349392248,False,False
0.5,0.0,0.0,-0.0008746537415707,0.0042828385670898,0.0068124667138085,0.0,1.0,0.0068124667138085,0.0042828385670898,False,False
0.5,0.0,0.0,0.0038783304662419,0.004363061446273,0.0059556135770555,0.0,1.0,0.0059556135770555,0.004363061446273,False,False
0.5,0.0,0.0,0.069948518102893,0.0045010920627497,0.0048457963420274,0.0,1.0,0.0048457963420274,0.0045010920627497,False,False
0.5,0.0,0.0,-0.0067989062579941,0.004431637606855,0.0050806747086205,0.0,1.0,0.0050806747086205,0.004431637606855,False,False
0.5,0.0,0.0,-0.026877092920272,0.0043474517582159,0.0042070871681927,0.0,1.0,0.0042070871681927,0.0043474517582159,False,False
0.5,0.0,0.0,-0.0079012759045223,0.004277379230869,0.0034080644730414,0.0,1.0,0.0034080644730414,0.004277379230869,False,False
0.5,0.0,0.0,0.0015540603865893,0.0041775621816585,0.0015271699371761,0.0,1.0,0.0015271699371761,0.0041775621816585,False,True
0.5,0.0,0.0,0.0027881769608992,0.0041072765931926,0.0020006718034943,0.0,1.0,0.0020006718034943,0.0041072765931926,False,False
0.5,0.0,0.0,0.0026584966053914,0.0041397305407599,0.0031460264314495,0.0,1.0,0.0031460264314495,0.0041397305407599,False,False
0.5,0.0,0.0,-0.0004833831621989,0.0041653610888078,0.0076494722321172,0.0,1.0,0.0076494722321172,0.0041653610888078,False,False
0.5,0.0,0.0,0.0057808799155539,0.0044194052974378,0.0097212713828866,0.0,1.0,0.0097212713828866,0.0044194052974378,False,False
0.5,0.0,0.0,0.0060064535959716,0.0045651948459873,0.0081267746066884,0.0,1.0,0.0081267746066884,0.0045651948459873,False,False
0.5,0.0,0.0,0.1875862444335851,0.0037918829189379,0.0114971048873351,0.0,1.0,0.0114971048873351,0.0037918829189379,False,False
0.5,0.0,0.0,-0.0098075131600442,0.0036045933698042,0.0145319213077605,0.0,1.0,0.0145319213077605,0.0036045933698042,False,False
0.5,0.0,0.0,-0.0008198424406955,0.0034157969808607,0.0166685076457349,0.0,1.0,0.0166685076457349,0.0034157969808607,False,False
0.5,0.0,0.0,-0.0017145888970217,0.0030865119647979,0.0193057465804722,0.0,1.0,0.0193057465804722,0.0030865119647979,False,False
0.5,0.0,0.0,-0.0031785667786703,0.0024706882868408,0.0240646887364861,0.0,1.0,0.0240646887364861,0.0024706882868408,False,False
0.5,0.0,0.0,0.0013189160604849,0.0020089678312248,0.0260152858428113,0.0,1.0,0.0260152858428113,0.0020089678312248,False,False
0.5,0.0,0.0,0.0007840749132737,0.0015971211703258,0.0256804727907682,0.0,1.0,0.0256804727907682,0.0015971211703258,False,False
0.5,0.0,0.0,0.0015766052925151,0.001232930489218,0.0262462110274404,0.0,1.0,0.0262462110274404,0.001232930489218,False,False
0.5,0.0,0.0,0.0013654660379356,0.0007128812181362,0.0268605179777781,0.0,1.0,0.0268605179777781,0.0007128812181362,False,False
0.5,0.0,0.0,-0.0009985997337989,0.0002921264471884,0.0261462298330545,0.0,1.0,0.0261462298330545,0.0002921264471884,False,False
0.5,0.0,0.0,0.001389554313834,5.8683658709684366e-05,0.0245536572550459,0.0,1.0,0.0245536572550459,5.8683658709684366e-05,False,False
0.5,0.0,0.0,-0.0028016501991409,0.0005522897250322,0.0222543776360621,0.0,1.0,0.0222543776360621,0.0005522897250322,False,False
0.5,0.0,0.0,-0.0090355454272569,0.0009144696161512,0.0199983914895218,0.0,1.0,0.0199983914895218,0.0009144696161512,False,False
0.5,0.0,0.0,-0.0022145417819939,0.0011654952652612,0.0173679710871441,0.0,1.0,0.0173679710871441,0.0011654952652612,False,False
0.5,0.0,0.0,-0.0006676626608165,0.0014852320946699,0.0111872195454547,0.0,1.0,0.0111872195454547,0.0014852320946699,False,False
0.5,0.0,0.0,0.0022902401863162,0.0050046110792663,0.0166439603903625,0.0,1.0,0.0166439603903625,0.0050046110792663,False,False
0.5,0.0,0.0,0.0001681785875875,0.0047700187619043,0.0136881976992224,0.0,1.0,0.0136881976992224,0.0047700187619043,False,False
0.5,0.0,0.0,0.0008589661376747,0.0043816971239555,0.009157288758395,0.0,1.0,0.009157288758395,0.0043816971239555,False,False
0.5,0.0,0.0,-0.0062806385941753,0.0041849805169451,0.0079129641199289,0.0,1.0,0.0079129641199289,0.0041849805169451,False,False
0.5,0.0,0.0,9.64884356119957e-06,0.0040187125278603,0.0083907090293697,0.0,1.0,0.0083907090293697,0.0040187125278603,False,False
0.5,0.0,0.0,0.0040425114012812,0.0039023008153152,0.0079072636885109,0.0,1.0,0.0079072636885109,0.0039023008153152,False,False
0.5,0.0,0.0,-0.0077743606074764,0.003717745659336,0.0041264651309145,0.0,1.0,0.0041264651309145,0.003717745659336,False,False
0.5,0.0,0.0,0.0005503262359297,0.0036308829542351,0.0028144829900917,0.0,1.0,0.0028144829900917,0.0036308829542351,False,False
0.5,0.0,0.0,-0.0003647723472629,0.0037012822921873,0.0078129580615593,0.0,1.0,0.0078129580615593,0.0037012822921873,False,False
0.5,0.0,0.0,0.0012086372098996,0.0038112437102756,0.0112461408345567,0.0,1.0,0.0112461408345567,0.0038112437102756,True,True
0.5,0.0,0.0,0.0055121509963504,0.0039634198950445,0.0134021083111472,0.0,1.0,0.0134021083111472,0.0039634198950445,False,False
0.5,0.0,0.0,0.0035991548634971,0.0042245846105804,0.0154825577230273,0.0,1.0,0.0154825577230273,0.0042245846105804,False,False
0.5,0.0,0.0,0.4695604537718436,0.0030735435325484,0.0106854600770107,0.0,1.0,0.0106854600770107,0.0030735435325484,False,False
0.5,0.0,0.0,0.0013762366140101,0.0035218433588127,0.0103364807782528,0.0,1.0,0.0103364807782528,0.0035218433588127,False,False
0.5,0.0,0.0,0.0002914823502821,0.0036877236386455,0.0081919815423221,0.0,1.0,0.0081919815423221,0.0036877236386455,False,False
0.5,0.0,0.0,-0.0011703770472623,0.0038079632150788,0.0064136826195881,0.0,1.0,0.0064136826195881,0.0038079632150788,False,False
0.5,0.0,0.0,-0.0020000737341244,0.0039803831627085,0.0031474608841688,0.0,1.0,0.0031474608841688,0.0039803831627085,False,False
0.5,0.0,0.0,-0.0016395617205389,0.0040469030131399,0.0012988904860291,0.0,1.0,0.0012988904860291,0.0040469030131399,False,False
0.5,0.0,0.0,-0.0009421859668111,0.004107152335568,0.0022025054055512,0.0,1.0,0.0022025054055512,0.004107152335568,False,False
0.5,0.0,0.0,-0.0027096284737647,0.004104580937834,0.0012149279004143,0.0,1.0,0.0012149279004143,0.004104580937834,False,False
0.5,0.0,0.0,0.000633800244882,0.004110175146078,0.0010790772887165,0.0,1.0,0.0010790772887165,0.004110175146078,False,False
0.5,0.0,0.0,0.0019568054910001,0.0041193995005946,0.0016039571692956,0.0,1.0,0.0016039571692956,0.0041193995005946,False,False
0.5,0.0,0.0,0.0040425642767875,0.0040876808124606,0.0017617895279995,0.0,1.0,0.0017617895279995,0.0040876808124606,False,False
0.5,0.0,0.0,0.003765297359241,0.0040579696037359,0.0021416872142308,0.0,1.0,0.0021416872142308,0.0040579696037359,False,False
0.5,0.0,0.0,0.0133341901628107,0.0039035851273147,0.0097089778884824,0.0,1.0,0.0097089778884824,0.0039035851273147,False,False
0.5,0.0,0.0,0.053215768332211,0.0053504550991881,0.0113477748013677,0.0,1.0,0.0113477748013677,0.0053504550991881,False,False
0.5,0.0,0.0,-0.0018281811337027,0.0051395447383555,0.0120506294883551,0.0,1.0,0.0120506294883551,0.0051395447383555,False,False
0.5,0.0,0.0,-0.0015077002786725,0.0048155061637069,0.008998789020771,0.0,1.0,0.008998789020771,0.0048155061637069,False,False
0.5,0.0,0.0,0.001596650333089,0.0047285676394258,0.0054855287328527,0.0,1.0,0.0054855287328527,0.0047285676394258,False,False
0.5,0.0,0.0,3.103315683187425e-06,0.0045906561172295,0.0011678282390197,0.0,1.0,0.0011678282390197,0.0045906561172295,False,False
0.5,0.0,0.0,-0.0039303727090227,0.0045921928539643,0.0024116734324293,0.0,1.0,0.0024116734324293,0.0045921928539643,False,False
0.5,0.0,0.0,-0.0034550752751485,0.0046368357933806,0.0073055741524541,0.0,1.0,0.0073055741524541,0.0046368357933806,False,False
0.5,0.0,0.0,-0.003092004212738,0.0047363096819811,0.0099196830782029,0.0,1.0,0.0099196830782029,0.0047363096819811,False,False
0.5,0.0,0.0,-0.0015211874412455,0.0048698855935853,0.0074965746279334,0.0,1.0,0.0074965746279334,0.0048698855935853,False,False
0.5,0.0,0.0,0.0007790354910851,0.0049943747466292,0.0041157426469498,0.0,1.0,0.0041157426469498,0.0049943747466292,False,False
0.5,0.0,0.0,0.0006704327995441,0.0050560184923614,0.0009235373688167,0.0,1.0,0.0009235373688167,0.0050560184923614,False,False
0.5,0.0,0.0,-0.0035558946669693,0.0050483515839976,0.0046304782467658,0.0,1.0,0.0046304782467658,0.0050483515839976,False,False
0.5,0.0,0.0,0.0920882729432937,0.0075582343696476,0.006903220851349,0.0,1.0,0.006903220851349,0.0075582343696476,False,False
0.5,0.0,0.0,-0.003333183611567,0.0073723905754542,0.0048454717484172,0.0,1.0,0.0048454717484172,0.0073723905754542,False,False
0.5,0.0,0.0,-0.0007100724222371,0.0072731130365101,0.003899589749976,0.0,1.0,0.003899589749976,0.0072731130365101,False,True
0.5,0.0,0.0,0.0013209776122419,0.007241075050648,0.0029374430166724,0.0,1.0,0.0029374430166724,0.007241075050648,False,False
0.5,0.0,0.0,0.0012282916998927,0.0071972538663649,9.259141891870826e-05,0.0,1.0,9.259141891870826e-05,0.0071972538663649,False,False
0.5,0.0,0.0,-0.0010511867755985,0.0071354134056118,0.0011315771880764,0.0,1.0,0.0011315771880764,0.0071354134056118,False,False
0.5,0.0,0.0,-0.005570645863977,0.0071151846986861,0.0022422433673976,0.0,1.0,0.0022422433673976,0.0071151846986861,False,False
0.5,0.0,0.0,-0.0093176558985373,0.0070464361766136,0.0043256950575454,0.0,1.0,0.0043256950575454,0.0070464361766136,False,False
0.5,0.0,0.0,-0.0021927054333522,0.0069566479987267,0.0034704222608596,0.0,1.0,0.0034704222608596,0.0069566479987267,False,False
0.5,0.0,0.0,-0.0010698977091318,0.0068930016555597,0.0012379890448976,0.0,1.0,0.0012379890448976,0.0068930016555597,False,False
0.5,0.0,0.0,0.0015073908447404,0.0068874772356473,0.0020492025583176,0.0,1.0,0.0020492025583176,0.0068874772356473,False,False
0.5,0.0,0.0,0.0011367541352105,0.0068996925292269,0.0037092116745807,0.0,1.0,0.0037092116745807,0.0068996925292269,False,False
0.5,0.0,0.0,0.1095989410165491,0.0133101119687749,0.0026821717520135,0.0,1.0,0.0026821717520135,0.0133101119687749,False,False
0.5,0.0,0.0,-0.0048134154520515,0.0132719431912395,0.0029312985550351,0.0,1.0,0.0029312985550351,0.0132719431912395,False,False
0.5,0.0,0.0,-0.0040818285954409,0.0131307310335018,0.006177847025202,0.0,1.0,0.006177847025202,0.0131307310335018,False,False
0.5,0.0,0.0,-0.0394256271966629,0.0130476609438488,0.008307008735723,0.0,1.0,0.008307008735723,0.0130476609438488,False,False
0.5,0.0,0.0,-0.0059210980825482,0.012937323650495,0.0100952923161719,0.0,1.0,0.0100952923161719,0.012937323650495,False,False
0.5,0.0,0.0,0.002323220075403,0.0127343522205166,0.0124771917607597,0.0,1.0,0.0124771917607597,0.0127343522205166,False,False
0.5,0.0,0.0,-0.0004213081566018,0.0125697111533942,0.0126561795146185,0.0,1.0,0.0126561795146185,0.0125697111533942,False,False
0.5,0.0,0.0,0.0038263917998931,0.0121439172187026,0.0110679139036879,0.0,1.0,0.0110679139036879,0.0121439172187026,False,False
0.5,0.0,0.0,0.0041338838134658,0.0120424294123648,0.0044786724227123,0.0,1.0,0.0044786724227123,0.0120424294123648,False,False
0.5,0.0,0.0,0.0019740567430646,0.0119684963974368,0.0018311788216642,0.0,1.0,0.0018311788216642,0.0119684963974368,False,False
0.5,0.0,0.0,0.0013918878442072,0.0119813023362557,0.0080126110957121,0.0,1.0,0.0080126110957121,0.0119813023362557,False,False
0.5,0.0,0.0,0.0015086736088252,0.0121016817794156,0.0110755633716794,0.0,1.0,0.0110755633716794,0.0121016817794156,False,False
0.5,0.0,0.0,0.0072547578615328,0.0125299440228664,0.0166935431575745,0.0,1.0,0.0166935431575745,0.0125299440228664,False,False
0.5,0.0,0.0,0.0064066252342112,0.0127498894850312,0.0152115069648761,0.0,1.0,0.0152115069648761,0.0127498894850312,False,False
