slam xy,slam xy covar,slam yaw,slam yaw var,ekf xy,ekf xy covar,ekf yaw,ekf yaw var
"[-0.7249919917497227, 2.4736246738419667]","[[0.0031948278200961597, -8.500425064200115e-05], [-8.500425064200115e-05, 0.0028868369851345914]]",-1.5865173182578727,0.00016972382447599698,"[-0.7236373108911873, 2.5540731599335658]","[[0.005502438325314671, 0.00011781200525041348], [0.00011781200525041354, 0.005240343321748722]]",-1.5897149492404232,0.003594624241066148
"[-0.7415505835914741, 2.2730472767356646]","[[0.002716158132618973, 2.519919531322583e-05], [2.519919531322583e-05, 0.003049646781257698]]",-1.5770025525784355,0.00013350043281927228,"[-0.7271509365711285, 2.3477267557005512]","[[0.0054123665435006196, -3.2012626549355094e-05], [-3.20126265493551e-05, 0.0052206689779178035]]",-1.58081322861062,0.0033549142534641395
"[-0.7428537803039933, 2.0528216652242626]","[[0.0029533659057403923, -4.2668169154706225e-05], [-4.2668169154706225e-05, 0.0031369092936729547]]",-1.5331012235622286,0.00031284466272302674,"[-0.7369317389011644, 2.1442513941948067]","[[0.005177537537966182, 1.0417755899925678e-05], [1.0417755899925666e-05, 0.00531498955409906]]",-1.5429478436070083,0.0033331701682810778
"[-0.7401975757471829, 1.858457165653132]","[[0.0029809211735223567, 1.8230803688557548e-05], [1.8230803688557548e-05, 0.0028194327793655254]]",-1.5515243299316723,0.0001692154111955929,"[-0.7355461678253009, 1.9145176203224261]","[[0.005918270106483157, -1.8989265044453982e-05], [-1.8989265044453996e-05, 0.005991606618449446]]",-1.5429769917696197,0.004131021447313244
"[-0.7648356679041532, 1.7198732486338504]","[[0.003312884135966807, 1.4293803810855982e-05], [1.4293803810855982e-05, 0.0032197176171153094]]",-1.5787789794538176,0.00016988295769777855,"[-0.7374968319427537, 1.7652245708596797]","[[0.005589256074947899, 7.869884262370014e-06], [7.86988426237002e-06, 0.005504628303316368]]",-1.5661469924928857,0.0036502415770337383
"[-0.7468151562939125, 1.6416517619487356]","[[0.0034097164444802067, 5.2235336971964096e-05], [5.2235336971964096e-05, 0.0028702253068043863]]",-1.5371602645478306,0.0002294086034283987,"[-0.756498368441901, 1.669469680053568]","[[0.005741649447017323, 7.4702367275452715e-06], [7.470236727545275e-06, 0.005688239376952871]]",-1.5656166298202132,0.0036649123429497643
"[-0.7512060936597417, 1.583577101629451]","[[0.0015253566367974107, 0.00013220445823776102], [0.00013220445823776102, 0.002956209122660432]]",-1.4281450787881222,0.00016982659736077235,"[-0.7420289040399324, 1.5950876039424273]","[[0.0035724728145104232, 5.678653003257231e-06], [5.6786530032572255e-06, 0.0042220393175650085]]",-1.4686019263212613,0.0021776057339129296
"[-0.7367726283719775, 1.4641193348248243]","[[0.0016251667020116209, 9.252173696517463e-05], [9.252173696517463e-05, 0.003062715618933386]]",-1.439434759470091,0.00031468902325034327,"[-0.7309759654913112, 1.5230634318803207]","[[0.008319814597570438, 7.949666860758286e-06], [7.94966686075829e-06, 0.008956034785826373]]",-1.3829382313565073,0.007039399896586652
"[-0.7396182355941295, 1.3186349017633552]","[[0.0016216172382598497, 7.098708304530113e-05], [7.098708304530113e-05, 0.003470622369279693]]",-1.5754672318284033,0.00031485458402234854,"[-0.7115495536401695, 1.3627690799984775]","[[0.014561966441853287, 5.013136227273458e-05], [5.013136227273458e-05, 0.014871804373795353]]",-1.529280643984253,0.013069385682774026
"[-0.731352517664515, 1.1190174742172228]","[[0.001693812326210377, -2.334786246492959e-06], [-2.334786246492959e-06, 0.0034694651481462107]]",-1.5759572954029533,0.00012161064645232873,"[-0.7353147435548898, 1.2768525198668106]","[[0.00399392867697432, 2.917842661660706e-05], [2.9178426616607052e-05, 0.004560686178945679]]",-1.5383764451147273,0.00339541641090419
"[-0.7248158073965543, 0.8448123553105986]","[[0.0018255684246830713, -0.00011842232112752529], [-0.00011842232112752529, 0.003068641523979675]]",-1.4979890596080083,0.00013365541077497493,"[-0.7232521050878468, 0.9470569379177263]","[[0.006341853914128834, 5.767838675729716e-06], [5.767838675729719e-06, 0.007159701127083656]]",-1.4925100922400631,0.005146327793949034
"[-0.724728549950549, 0.6470521122135301]","[[0.0018653035203530551, -0.00022911306833009982], [-0.00022911306833009982, 0.00303440138113866]]",-1.5621660836226994,0.0004246507868704954,"[-0.7181192449769752, 0.7232155191785561]","[[0.004865793196668486, -7.144756220506245e-05], [-7.144756220506238e-05, 0.005646318234236452]]",-1.5625078552196503,0.0035086874273662022
"[-0.7385318622946178, 0.45046829834191926]","[[0.0022412878312202352, -0.0004118330122854514], [-0.0004118330122854514, 0.0031644007044324897]]",-1.4324787883970778,0.00031485827729966294,"[-0.7203537906727286, 0.523627592912231]","[[0.004676333167593618, -0.00012992112359237222], [-0.00012992112359237225, 0.005348016152410708]]",-1.5033362776274808,0.003619649537624948
"[-0.6657734912567691, 0.2659127198811243]","[[0.002237950517725743, -0.0001513678542127101], [-0.0001513678542127101, 0.0026950885176317873]]",-0.9467523876526168,0.0002305275699979963,"[-0.6986489977225516, 0.326835775110892]","[[0.004850374675197568, -0.00021733053143015597], [-0.00021733053143015594, 0.0053625012384776434]]",-1.0959999814046195,0.0034928490586765173
"[-0.5169751821826573, 0.10042538623501791]","[[0.003587078240260511, -0.00026203007803581475], [-0.00026203007803581475, 0.0021133578363598227]]",-0.5114931675398153,0.00031523443869621793,"[-0.5583572815630632, 0.15842846818691847]","[[0.005515352375221904, -8.287022857291218e-05], [-8.287022857291224e-05, 0.005801966124807148]]",-0.5861958538646381,0.004070891015832263
"[-0.31465016338825774, 0.02188710167496816]","[[0.0030269943782801636, 0.00015863868364562536], [0.00015863868364562536, 0.0020964674405094317]]",-0.19209289857715153,0.0002306556384738819,"[-0.3805137227505298, 0.050173534332602146]","[[0.006139011479228169, -0.00012740010483343719], [-0.00012740010483343694, 0.005446831864801575]]",-0.24566441771138603,0.004121192271383319
"[-0.1260309449045333, 0.011771753656592696]","[[0.0031953183399995723, 6.716057323597939e-06], [6.716057323597939e-06, 0.0033264439118790338]]",0.07671775547922444,0.00016999313843092973,"[-0.1781102899476567, 0.014971505856243048]","[[0.005843767418656025, 7.991203607664984e-05], [7.991203607664985e-05, 0.005309593928542032]]",0.061658054426118714,0.0039194381848258715
"[0.010987255797573897, 0.013946328326352198]","[[0.0024938508553041657, 9.09751093906905e-05], [9.09751093906905e-05, 0.0021558003994917637]]",0.058322779242368845,0.0001336262982987694,"[-0.019885723065925003, 0.023466832765096042]","[[0.006241973528367596, 1.0267128392764363e-05], [1.0267128392764367e-05, 0.006256425445855844]]",0.07995564908260276,0.0042379015347409465
"[0.08480099505310709, 0.014843898364054562]","[[0.0024257453739469346, 0.00013795399026112672], [0.00013795399026112672, 0.002493505858941488]]",0.007506757141726439,0.00023026572872041632,"[0.057675989356155435, 0.018449661764216693]","[[0.0052254961575947416, 5.48026630485066e-05], [5.480266304850658e-05, 0.005025008058343846]]",0.019357313286012534,0.00348185308307241
"[0.1297673043431276, 0.01702738914902903]","[[0.001821892248609377, 5.773089721934978e-05], [5.773089721934978e-05, 0.00179261046775091]]",-0.0500952302268396,0.0003142390190435684,"[0.12426893817602729, 0.017043602145786832]","[[0.004703116045092162, 4.639607944896287e-05], [4.639607944896288e-05, 0.004703261458735291]]",-0.053404524362283386,0.003494742028260882
"[0.20081954387625617, 0.006856788637860713]","[[0.0017748068961729322, 0.00010343208406196809], [0.00010343208406196809, 0.001650426921258292]]",0.1309803681750079,0.0004228699118865189,"[0.17942067620783034, 0.01696664291169288]","[[0.004890278935590446, 3.736543450264677e-05], [3.736543450264676e-05, 0.004874160461182954]]",0.08100665239541406,0.003787577917604762
"[0.32451160432220705, 0.05028069820002353]","[[0.001830864486769228, 0.00018692070828820048], [0.00018692070828820048, 0.0018257571522255277]]",0.6356191900633128,0.0003149391227953341,"[0.2758090635233395, 0.029934397879151534]","[[0.004584481272567859, 6.449072855684588e-05], [6.449072855684596e-05, 0.0045114105872877406]]",0.4691071151010995,0.003601638689451717
"[0.4381472239394262, 0.18818622187851003]","[[0.0022502094817270927, -1.6566698914980885e-06], [-1.6566698914980885e-06, 0.00312911090757013]]",1.1496246783312023,0.00023096268192762518,"[0.4107722352309156, 0.14899889588776336]","[[0.005234951613917322, 0.00010464584466816007], [0.00010464584466816013, 0.005223248809439233]]",1.09398303685264,0.004119997975567767
"[0.5031078129568188, 0.40126782393965754]","[[0.0019089788063621788, -3.6815984847449265e-05], [-3.6815984847449265e-05, 0.0027193060095344864]]",1.468243045092186,0.00023002371814669276,"[0.483132097306794, 0.3389899644403828]","[[0.005398334898523073, 3.9327729166682124e-07], [3.932772916668317e-07, 0.005814153397009338]]",1.4079138357241234,0.003937618631497063
"[0.5004329666390716, 0.6203368349353462]","[[0.0021332433509045814, -3.400627979307652e-05], [-3.400627979307652e-05, 0.0026196365777588168]]",1.6401182384633572,0.00013350750604722303,"[0.5037884438730613, 0.5594874336801176]","[[0.005486710714509753, -2.0482998240030436e-05], [-2.0482998240030416e-05, 0.005931063479211059]]",1.6369034856734521,0.00421678753167182
"[0.4867472131210516, 0.8375141286253607]","[[0.0022453045191843557, -0.0001689983977211234], [-0.0001689983977211234, 0.0027361831270214885]]",1.577026438111356,0.0001697700095876205,"[0.49103538695596577, 0.7603326689472236]","[[0.005284970769507613, -1.892170203556481e-05], [-1.8921702035564776e-05, 0.005564779516265686]]",1.6113684307139733,0.003785433650743048
"[0.494911576650684, 1.0342700478085352]","[[0.0020326470549260982, -2.3455734174431798e-05], [-2.3455734174431798e-05, 0.0024307158933370154]]",1.5381269462044855,0.00016942413330525572,"[0.4899182133736027, 0.9712242821949021]","[[0.005072058947421258, -9.546113008351675e-05], [-9.54611300835168e-05, 0.005343303278893515]]",1.5296891067560088,0.003532484561902218
"[0.5022016445632085, 1.2492332058892766]","[[0.00205901501120772, -9.94940911591545e-05], [-9.94940911591545e-05, 0.0029229134780354845]]",1.6100283446361576,0.0004215642988918442,"[0.4962175203624001, 1.169365267496091]","[[0.004919103715304258, -1.9191068029650147e-05], [-1.9191068029650126e-05, 0.005143589638713833]]",1.5957825735274735,0.0035239610986679535
"[0.49273043549601386, 1.4587638153064546]","[[0.0020489772973839074, -0.00025162361451068786], [-0.00025162361451068786, 0.0028842951617867947]]",1.58987652432824,0.0001683798073130617,"[0.49585614087431, 1.3741253938955735]","[[0.00493606119010885, -5.364779216584165e-05], [-5.364779216584166e-05, 0.005390117129119151]]",1.5924802676370662,0.0037555512831470503
"[0.5093398679218542, 1.5841784156906693]","[[0.0023181194214136457, -0.00025810742912300903], [-0.00025810742912300903, 0.002848365291743787]]",1.5755009717897102,0.00042109200908957916,"[0.49222040440259, 1.5439748766110493]","[[0.004744333956631343, -0.00014167804010270914], [-0.00014167804010270914, 0.0052259544958810295]]",1.582044954198844,0.003348896289675098
"[0.49914938688553373, 1.6748352334337837]","[[0.0020154703440975518, -5.573513622645634e-05], [-5.573513622645634e-05, 0.002678154667837441]]",1.5859462476487194,0.0001331948752033164,"[0.5044162424232217, 1.6429533542313846]","[[0.005537368338255118, -0.0001465533710953042], [-0.00014655337109530423, 0.005849034696715415]]",1.5819939091354431,0.004235785563878881
"[0.502570914144392, 1.720693788936332]","[[0.0019040260466288074, -1.8799155252375204e-06], [-1.8799155252375204e-06, 0.0018416294041284855]]",1.5224235167903677,0.00012125526708671024,"[0.504382049409418, 1.7157670524070896]","[[0.004622506463380508, -6.384833064747862e-05], [-6.384833064747865e-05, 0.004692019816770211]]",1.5419425380022833,0.003419380612964162
"[0.5123349199085655, 1.8283411944864185]","[[0.0021683922363333248, -0.00026920075296833285], [-0.00026920075296833285, 0.0021780302543994066]]",1.5387782898105204,0.00031216840580427553,"[0.5060941566256996, 1.7846219547128108]","[[0.0046073839585556295, -4.423434106725017e-06], [-4.4234341067250176e-06, 0.004570834089076874]]",1.5261536983455335,0.0032691667688814754
"[0.5157794438646922, 1.9828657342340434]","[[0.0021684083062913483, -0.0003449243539817525], [-0.0003449243539817525, 0.002604886300295764]]",1.5863289499722912,0.00031083104660875187,"[0.5121160577250641, 1.917694993604202]","[[0.004801795458781327, -0.0001506964351464625], [-0.00015069643514646259, 0.004796123483040968]]",1.5842791958983238,0.0034901485030141314
"[0.5211116616615109, 2.1905682492161245]","[[0.002063703583536459, -0.0003041107164062988], [-0.0003041107164062988, 0.0020585231893541205]]",1.5792998984547233,0.00016819248189789873,"[0.5128734332508965, 2.1061010540569174]","[[0.004895236889585459, -0.00019712342342502462], [-0.00019712342342502457, 0.005112855065414376]]",1.580025573184374,0.0035619541276758664
"[0.5201339580507168, 2.40928260668535]","[[0.002456276221520851, -0.00025000834458775874], [-0.00025000834458775874, 0.0019771233575534416]]",1.5975622418038864,0.00022712525059950112,"[0.5184732470330198, 2.3498864801902357]","[[0.0053729898883107885, -0.00018996225870936037], [-0.00018996225870936026, 0.005350814582729483]]",1.5929491844535282,0.003953469173428957
"[0.5243039710943052, 2.6148275892953112]","[[0.003128514312902752, -0.0005500673197629659], [-0.0005500673197629659, 0.0019470535930504415]]",1.6015252782930913,0.0003082847720798586,"[0.5144992230797579, 2.559405918866665]","[[0.005670545327405807, -0.00015225561783915382], [-0.00015225561783915358, 0.005371359340575482]]",1.6142756217068672,0.004090609145258287
"[0.5203217740226803, 2.8101802889457193]","[[0.0025186098162066064, -0.00012429769365573007], [-0.00012429769365573007, 0.0014764273661380966]]",1.6172764446783194,0.00013261290516813643,"[0.5167386516969223, 2.761105657717925]","[[0.005990700991335045, -0.0003021018318629071], [-0.0003021018318629067, 0.005312745467215293]]",1.6146653357545775,0.004141855803819883
"[0.49698020847537766, 2.992167640301493]","[[0.004118471183794903, -0.0001491280662277823], [-0.0001491280662277823, 0.002248563301304533]]",1.9621305943724692,0.0004163277998222029,"[0.5003279534775562, 2.9478348874130145]","[[0.005228756594469249, -8.750350563707105e-05], [-8.7503505637071e-05, 0.0045289298370124785]]",1.8711248009402066,0.0034545751122511143
"[0.3679948994693658, 3.1875996075803488]","[[0.0044348553400295615, -0.00025398294712244794], [-0.00025398294712244794, 0.0023251138223953664]]",2.5506732362962383,0.0003100608091740751,"[0.4200971986834753, 3.107983567867992]","[[0.005938611097466667, -6.606561867119113e-05], [-6.606561867119106e-05, 0.00500140808213232]]",2.403808109206146,0.0037500115071523094
"[0.19408204933753304, 3.278494466173423]","[[0.0045892694075256955, -0.0004967888431495349], [-0.0004967888431495349, 0.0020207183508823704]]",2.9011954227158454,0.00022725004751000583,"[0.2527037138537092, 3.235806343966353]","[[0.006131011078802086, -0.00011665830171908119], [-0.00011665830171908146, 0.005068472804487812]]",2.817303341919974,0.003643304845604303
"[-0.020584456999466844, 3.3064607605398666]","[[0.003555326461365978, -0.0003546430374724291], [-0.0003546430374724291, 0.002206809990528931]]",-3.0925558828158684,0.0003081488087310324,"[0.06674844217853157, 3.2913771539217827]","[[0.006080617144719635, -0.0002524790184299404], [-0.00025247901842994014, 0.004744846264515738]]",3.129806794233515,0.0034114487343723673
"[-0.18920012488788324, 3.295354865122958]","[[0.0032087502949654212, -0.0005006706048632456], [-0.0005006706048632456, 0.0026184433213416675]]",-3.074958353170369,0.0003121521558837354,"[-0.1203393774208048, 3.2947193053300174]","[[0.005690810777679934, -0.00020414727883886084], [-0.00020414727883886065, 0.004902041241514696]]",-3.0623727367386575,0.003550456501656258
"[-0.27703195669482983, 3.2906381643770346]","[[0.002852391831300057, -0.0004367573171125994], [-0.0004367573171125994, 0.0025471790956444326]]",-3.1242834398369594,0.00016763564442578944,"[-0.24487409635322818, 3.290624218346129]","[[0.006065672590453298, -0.00026933492867276584], [-0.0002693349286727657, 0.0057069161527329]]",-3.127308254617625,0.004149130996582364
"[-0.3220477595043994, 3.286772357280844]","[[0.002693997116443372, -0.0002585106979750465], [-0.0002585106979750465, 0.002501854147858663]]",-3.131068331752838,0.00016775972870657728,"[-0.30479756098772537, 3.2899073648830415]","[[0.005764118959155472, -0.00025362354065222917], [-0.0002536235406522286, 0.005574162087215268]]",3.131681015335138,0.003884807139719755
"[-0.333520561986983, 3.292614456774388]","[[0.0027561009591301434, -0.0003656098290139922], [-0.0003656098290139922, 0.002748550430071329]]",3.1122217292623637,0.00016853310050728642,"[-0.3211366238190831, 3.287373161224519]","[[0.005950056171147712, -0.00015509931114083414], [-0.0001550993111408343, 0.005832668208747033]]",-3.1409117544633536,0.00419688353035473
"[-0.3779617871097404, 3.2952599260166253]","[[0.002944904157926633, -0.00018245118598654876], [-0.00018245118598654876, 0.0034575900342302666]]",-3.1226108703447952,0.00031188784210585743,"[-0.36420068512463233, 3.2926213394600885]","[[0.005319608375047251, -0.0002082122505872169], [-0.00020821225058721698, 0.0053074301076250704]]",3.117865963214726,0.003480061597951808
