stamps,orientations,numbers
1714076591.5651212,-0.6162413800986521,6
1714076591.6998627,-0.3932597081461139,6
1714076591.835018,-0.1897840044476413,6
1714076591.9705062,0.0163084011325871,6
1714076592.093007,0.2289232245804733,6
1714076592.228171,0.4465535525607366,6
1714076592.363083,0.6626700424081735,6
1714076592.4981363,0.8782110636957812,6
1714076592.633341,1.0911257253165605,6
1714076592.7681816,1.291370703633156,6
1714076592.9040253,1.5052574655645348,6
1714076593.0262036,1.7205927928372766,6
1714076593.161709,1.9386780897681504,6
1714076593.2971342,2.1568039040271554,6
1714076593.4317598,2.360097197996502,6
1714076593.5673225,2.5540979838356277,6
1714076593.701871,2.758339068030818,6
1714076593.8246546,2.9783671417585578,6
1714076593.9597769,-3.0845591685710207,6
1714076594.0958602,-2.868568410051495,6
1714076594.230804,-2.641453648616944,6
1714076594.365377,-2.448938003082815,6
1714076594.499395,-2.238626922847637,6
1714076594.6354015,-2.0261777484886165,6
1714076594.757805,-1.80708012406228,6
1714076594.8928726,-1.589115609013429,6
1714076595.0282338,-1.371341090608284,6
1714076595.163449,-1.1635132029672837,6
1714076595.2985923,-1.1131343880755955,6
1714076595.4330747,-1.0031898886848425,6
1714076595.5685866,-0.805553103009767,6
1714076595.691567,-0.5897517485331587,6
1714076595.8267672,-0.3784398264022702,6
1714076595.962083,-0.1715763873040146,6
1714076596.0968988,0.0282116305458188,6
1714076596.2319655,0.2390061100260165,6
1714076596.3674536,0.45179521235338,6
1714076596.5022902,0.6772015172279628,6
1714076596.6249666,0.8938082093729012,6
1714076596.7603877,1.114587648306841,6
1714076596.8953984,1.3136566231457003,6
1714076597.0305266,1.5201666107908236,6
1714076597.1655886,1.7342079447964234,6
1714076597.3009293,1.9468383314126256,6
1714076597.436467,2.1695115161194245,6
1714076597.559201,2.3901394774644555,6
1714076597.6938903,2.5904339781934795,6
1714076597.8288302,2.7890114424017285,6
1714076597.963982,3.0016692125862225,6
1714076598.099048,-3.0616797494359416,6
1714076598.2344005,-2.839271841733259,6
1714076598.369081,-2.6206086139086597,6
1714076598.4920363,-2.4146314481581235,6
1714076598.6259892,-2.2152653280261685,6
1714076598.7624424,-1.999946398901609,6
1714076598.8964477,-1.785034582163923,6
1714076599.0320404,-1.562788683457326,6
1714076599.1671429,-1.3379456306723778,6
1714076599.3025744,-1.1169115418827622,6
1714076599.4251611,-1.0565965637504575,6
1714076599.5605934,-0.7715989351802502,6
1714076599.6957197,-0.6694834294270839,6
1714076599.830642,-0.4743669384098012,6
1714076599.9657829,-0.2331171215897716,6
1714076600.1012232,-0.0117275050021499,6
1714076600.2360103,0.1949074094427887,6
1714076600.371429,0.3933686088776166,6
1714076600.493974,0.6021371469976318,6
1714076600.6290722,0.8230055627026619,6
1714076600.7640753,1.042724523539537,6
1714076600.8993924,1.2643690073704388,6
1714076601.0342271,1.4805954916929749,6
1714076601.1695285,1.680127406442809,6
1714076601.3043983,1.885566828223668,6
1714076601.4274204,2.0992346305445206,6
1714076601.5626664,2.328393562018857,6
1714076601.6975162,2.54140406587872,6
1714076601.8325446,2.7591053515988797,6
1714076601.9677427,2.953429668794364,6
1714076602.1028354,-3.1229777160497774,6
1714076602.2384443,-2.908694329182978,6
1714076602.36121,-2.6857537730184085,6
1714076602.4959228,-2.464318786048428,6
1714076602.6314273,-2.243816113613472,6
1714076602.7663877,-2.045885429718755,6
1714076602.9001937,-1.838209306056756,6
1714076603.037137,-1.6279446778642657,6
1714076603.1716282,-1.4050840579593675,6
1714076603.3062909,-1.1882657420135947,6
1714076603.4296577,-0.959676433297222,6
1714076603.5644906,-0.9227892867813148,6
1714076603.6995125,-0.75001361359829,6
1714076603.8343112,-0.5610234875500439,6
1714076603.969707,-0.3491248946792535,6
1714076604.1050808,-0.114779895431127,6
1714076604.2281573,0.1025647392305657,6
1714076604.3630786,0.3193658909709293,6
1714076604.498278,0.5210446578535796,6
1714076604.632891,0.7244092021061395,6
1714076604.7680502,0.940640080725062,6
1714076604.9039516,1.1567615612803357,6
1714076605.0385916,1.3770440281122536,6
1714076605.1609724,1.597503761527962,6
1714076605.296235,1.799726452516122,6
1714076605.4311702,1.9943450280748405,6
1714076605.5668385,2.207156105710961,6
1714076605.701883,2.4291457827426286,6
1714076605.8367643,2.6440364875709723,6
1714076605.9717665,2.8679738484082717,6
1714076606.0950131,3.072108800668476,6
1714076606.2303176,-3.0160952774241965,6
1714076606.3652182,-2.8013776734347977,6
1714076606.5003705,-2.582113115309324,6
1714076606.6362226,-2.366631851151552,6
1714076606.7689393,-2.1453416265160925,6
1714076606.904107,-1.938570335614686,6
1714076607.040089,-1.741880176133936,6
1714076607.162954,-1.5395519798338952,6
1714076607.2983415,-1.3176033651605918,6
1714076607.4330478,-1.0893662349618896,6
1714076607.5685222,-0.8697409122834017,6
1714076607.7036998,-0.651384056600879,6
1714076607.83866,-0.6113057087131639,6
1714076607.9737103,-0.4138083108339986,6
1714076608.096527,-0.1971956705241461,6
1714076608.2315917,0.0156343741083269,6
1714076608.3670776,0.2386214125799624,6
1714076608.501942,0.4577001496898605,6
1714076608.6372612,0.6711803494233735,6
1714076608.7724257,0.866324752177885,6
1714076608.907143,1.0765790301979548,6
1714076609.0299635,1.2918663170561135,6
1714076609.1654444,1.513321152399934,6
1714076609.3001738,1.735441088545091,6
1714076609.435821,1.9505580558105344,6
1714076609.570324,2.139287115132767,6
1714076609.7053876,2.3471306746404417,6
1714076609.840878,2.553506222350989,6
1714076609.9635708,2.7832941282034462,6
1714076610.0988853,3.003027151165512,6
1714076610.2340326,-3.061058011114256,6
1714076610.368705,-2.862207625164093,6
1714076610.5039454,-2.657716888418696,6
1714076610.6394584,-2.446727952295904,6
1714076610.761256,-2.228349508450296,6
1714076610.897231,-2.0047970390064576,6
1714076611.0310442,-1.7885725426469,6
1714076611.167221,-1.5903355096317306,6
1714076611.3021414,-1.388916884549411,6
1714076611.4375737,-1.176113641229921,6
1714076611.572586,-1.092063472301615,6
1714076611.6956596,-0.8717844420005716,6
1714076611.8303587,-0.6516328002968774,6
1714076611.9655187,-0.5169782910347447,6
1714076612.1008072,-0.3170538003697273,6
1714076612.236728,-0.1049285061439375,6
1714076612.3707497,0.1076119523336718,6
1714076642.4866185,0.6830580129746123,7
1714076642.6224706,0.9260173547065892,7
1714076642.757487,1.1766272332617296,7
1714076642.8922408,1.4272378601678517,7
1714076643.0275874,1.6695738265625122,7
1714076643.161468,1.893130316071228,7
1714076643.2839203,2.1331947051309523,7
1714076643.4200048,2.3824188786850766,7
1714076643.556785,2.6310978987366256,7
1714076643.6892917,2.875873964111904,7
1714076643.8243434,3.099661869213558,7
1714076644.2313857,-2.284485744513455,7
1714076644.233699,-2.4411008189269423,7
1714076644.365961,-2.1883482629583866,7
1714076644.5013423,-1.9623164062893583,7
1714076644.6230204,-1.7215267768241878,7
1714076644.7589293,-1.4813461585448224,7
1714076644.8940265,-1.2335376073169395,7
1714076645.02894,-0.9815007311117744,7
1714076645.1643848,-0.7307662571779668,7
1714076645.299578,-0.5613892819787619,7
1714076645.4342103,-0.5000171154342699,7
1714076645.5581613,-0.2550015536932841,7
1714076645.692742,-0.0089417196788454,7
1714076645.827771,0.2406358544342613,7
1714076645.9624004,0.4875155910603769,7
1714076646.0978692,0.7127438216828921,7
1714076646.2325718,0.9495927259549024,7
1714076646.3555362,1.1945147512259862,7
1714076646.4902294,1.4428676427206784,7
1714076646.6259604,1.6931847414869972,7
1714076646.7606764,1.9271287942837891,7
1714076646.896519,2.1456862082660706,7
1714076647.0309289,2.3874289498249177,7
1714076647.1667862,2.6395800958732534,7
1714076647.2889962,2.884379854846085,7
1714076647.4244118,3.129580287082439,7
1714076647.5596523,-2.9292145549177477,7
1714076647.6953008,-2.694493108785226,7
1714076647.8295822,-2.449012535593905,7
1714076647.965233,-2.1960971962679032,7
1714076648.087433,-1.9452379346436908,7
1714076648.2213976,-1.720826145687462,7
1714076648.3583703,-1.4830176293215669,7
1714076648.492264,-1.2505964174623296,7
1714076648.628032,-1.0029358421720176,7
1714076648.7629092,-0.7484351380582259,7
1714076648.898302,-0.5686210414093518,7
1714076649.0211153,-0.4850846418429655,7
1714076649.1562934,-0.2576538331005467,7
1714076649.290886,-0.0100313119948203,7
1714076649.426026,0.2373695153894104,7
1714076649.5614693,0.489192037630418,7
1714076649.6966667,0.7318375331869689,7
1714076649.831353,0.9556337084139396,7
1714076649.9544804,1.194593512461026,7
1714076650.0891354,1.4380160566331637,7
1714076650.2241273,1.6920448025133654,7
1714076650.3595164,1.934586570426223,7
1714076650.494984,2.158816552423538,7
1714076650.6300771,2.3895848765610563,7
1714076650.7529595,2.631382469380782,7
1714076650.8877697,2.8754708418132826,7
1714076651.0239663,3.122674724325113,7
1714076651.1585202,-2.914658255240707,7
1714076651.2930803,-2.691265391955917,7
1714076651.4282172,-2.458050038045684,7
1714076651.5628262,-2.210486362762524,7
1714076651.6863153,-1.959376136010369,7
1714076651.820443,-1.7089996421728524,7
1714076651.9567082,-1.484517980107667,7
1714076652.0910263,-1.2490067898775328,7
1714076652.226559,-1.004909260127277,7
1714076652.361601,-0.759638662108335,7
1714076652.4844298,-0.5084339228958776,7
1714076652.6197145,-0.3265407081393001,7
1714076652.7544546,-0.0850852307126541,7
1714076652.889693,0.1449904110825129,7
1714076653.0250204,0.3839639688586179,7
1714076653.1602929,0.630871058548614,7
1714076653.2827308,0.8790227291304298,7
1714076653.4180267,1.124973912939268,7
1714076653.5528955,1.34859912574672,7
1714076653.6879754,1.588695494884934,7
1714076653.8230836,1.8354741926135336,7
1714076653.95935,2.0891090141005506,7
1714076654.092999,2.330563660498511,7
1714076654.2167792,2.5562409587790973,7
1714076654.3512304,2.787347882966657,7
1714076654.4870102,3.026652541636015,7
1714076654.6220064,-3.0028289482286974,7
1714076654.7569804,-2.753968731923784,7
1714076654.8916557,-2.510984933571417,7
1714076655.0154276,-2.286436158154414,7
1714076655.1497123,-2.049676711768569,7
1714076655.285325,-1.7982166082400004,7
1714076655.4186835,-1.5488282978299557,7
1714076655.5550249,-1.3037034272184622,7
1714076655.6901517,-1.0615064003811927,7
1714076655.8254218,-0.8275362458996386,7
1714076655.9478145,-0.7154322001587801,7
1714076656.0829704,-0.647902012558516,7
1714076656.2187076,-0.554356180812348,7
1714076656.353511,-0.3048767311365191,7
1714076656.4883687,-0.0701108753795956,7
1714076656.6237123,0.1586864501789157,7
1714076656.7465203,0.4023258230002389,7
1714076656.8816884,0.6493844763634391,7
1714076657.016881,0.8962586151781459,7
1714076657.1515906,1.1411633510060089,7
1714076657.2869802,1.3670821736886256,7
1714076657.421764,1.6117203820448207,7
1714076657.557326,1.856446161316322,7
1714076657.6797583,2.105114978110585,7
1714076657.81551,2.352909224083084,7
1714076657.950218,2.5753546443328834,7
1714076658.085493,2.8121923590700733,7
1714076658.220391,3.0538448327608028,7
1714076658.3552563,-2.97891973035988,7
1714076658.4785526,-2.7267184422306685,7
1714076658.6135073,-2.482979278858067,7
1714076658.7485971,-2.258035619104194,7
1714076658.883534,-2.0158818589328846,7
1714076659.0173836,-1.7693115286136607,7
1714076659.1533012,-1.5237472575957087,7
1714076659.2763398,-1.27576222447978,7
1714076659.4112585,-1.1887402588332188,7
1714076659.547201,-1.0379192168184252,7
1714076659.681408,-0.791978417256739,7
1714076659.817073,-0.5467557831942331,7
1714076659.9518888,-0.2955478625673034,7
1714076660.0870414,-0.0436929569436848,7
1714076660.210389,0.1822748178858138,7
1714076660.345618,0.4202058667241841,7
1714076660.4803047,0.6647814885530945,7
1714076660.616496,0.9148288183403268,7
1714076660.7501757,1.1608620770987894,7
1714076660.8852706,1.4064642794048472,7
1714076661.0080297,1.6341171214095258,7
1714076661.1442747,1.8747068668961655,7
1714076661.278782,2.115573935282768,7
1714076661.4133246,2.364389285045379,7
1714076661.5484717,2.607191904437521,7
1714076661.6842177,2.8397165917755216,7
1714076661.806988,3.073704701952695,7
1714076661.9420466,-2.973685151694589,7
1714076662.0772116,-2.720593390650031,7
1714076662.2118108,-2.4731818116930477,7
1714076662.3470478,-2.233142108357308,7
1714076662.482144,-2.006644465905734,7
1714076662.6039803,-1.7617806968009608,7
1714076662.7400756,-1.5166296508233057,7
1714076662.8752398,-1.2650955512288775,7
1714076663.0103805,-1.005800596310908,7
1714076663.145328,-0.6376672643731967,7
1714076663.2800767,-0.4163760167379173,7
1714076663.4037943,-0.070895296326316,7
1714076663.5385993,0.2263077524955284,7
1714076663.6734798,0.425877251518198,7
1714076663.8087423,0.6749652991363143,7
1714076663.9441388,0.9037338587995922,7
1714076664.0792298,1.1353297849949602,7
1714076664.2141132,1.3792748589040382,7
1714076664.3370545,1.6276060313724088,7
1714076664.471808,1.8833174563956607,7
1714076664.6073737,2.1250604285492987,7
1714076664.741876,2.351092469777685,7
1714076664.877105,2.5833856546469023,7
1714076665.0116937,2.827936456644673,7
1714076665.1349964,3.0782252318231698,7
1714076665.2699947,-2.9598536883884177,7
1714076665.405529,-2.734674195462752,7
1714076665.5406168,-2.4991933294557764,7
1714076665.6754692,-2.258156584747508,7
1714076665.8104186,-2.0085856797837294,7
1714076665.9330192,-1.7561084816073205,7
1714076666.068401,-1.5131189544228745,7
1714076666.202751,-1.2901927896640604,7
1714076666.3389816,-1.0485586608255824,7
1714076666.473592,-0.8027467767664519,7
1714076666.609211,-0.5500431442247424,7
1714076666.731866,-0.4000711409807063,7
1714076666.867431,-0.2719342443871134,7
1714076667.001885,-0.2030742628862416,7
1714076667.1376567,-0.0991281568504382,7
1714076667.2723758,0.1477382636901794,7
1714076667.6656396,1.0124265662754637,7
1714076667.8006902,1.2450927153389504,7
1714076667.9356067,1.4882311400405843,7
1714076668.070532,1.736565687081944,7
1714076668.2062347,1.9864834983394832,7
1714076668.3408113,2.229236180245257,7
1714076668.463664,2.448430396639662,7
1714076668.599291,2.685645190219493,7
1714076668.7335768,2.934089789494044,7
1714076668.8687491,-3.1041239582199647,7
1714076669.00388,-2.855909229819125,7
1714076669.1396115,-2.6279682597320484,7
1714076669.2745836,-2.3960052828642606,7
1714076669.3973997,-2.1589384979088724,7
1714076669.531989,-1.9035625821309816,7
1714076669.6672187,-1.653023789290259,7
1714076669.8012726,-1.4160146426100853,7
1714076669.9379444,-1.1796178583673345,7
1714076670.0723002,-0.940594662992629,7
1714076670.1954415,-0.6969621565675383,7
1714076670.3302674,-0.3663212266482163,7
1714076670.4658415,-0.1282191985905214,7
1714076670.6005583,0.1144561852618215,7
1714076670.7363412,0.375209631561523,7
1714076670.8706703,0.6170270711543235,7
1714076670.9940915,0.8307653368376682,7
1714076671.1287751,1.0787935113211198,7
1714076671.2639005,1.326577973992496,7
1714076671.3990858,1.5534394336861563,7
1714076671.533797,1.794017328909101,7
1714076671.6689076,2.035197613466952,7
1714076671.7921782,2.2880370919348434,7
1714076671.92693,2.5333244051609136,7
1714076672.0625007,2.7738389301622903,7
1714076672.1976075,2.9926545115041514,7
1714076672.3325014,-3.0522981665124838,7
1714076672.4675293,-2.8062108201250644,7
1714076672.5903544,-2.559937493758982,7
1714076672.7260523,-2.3090635350155275,7
1714076672.861068,-2.0803594643370715,7
1714076672.996269,-1.845780837830162,7
1714076673.1311634,-1.6010542143911572,7
1714076673.2663577,-1.3491415694264768,7
1714076673.387709,-1.0985952666288752,7
1714076673.5240564,-0.8645446519620074,7
1714076673.658734,-0.6353082726386554,7
1714076673.7942064,-0.5855735634602901,7
1714076673.9289513,-0.4286367585110559,7
