stamps,angular velocities,orientations,numbers
1714076362.0661128,0.6807921528816223,-3.078680765034831,2
1714076362.0860758,0.6963210701942444,-3.032982015031605,2
1714076362.106195,0.6997138857841492,-2.9871435949351124,2
1714076362.1260705,0.711588978767395,-2.943007102516355,2
1714076362.146269,0.6942331194877625,-2.8997816398874345,2
1714076362.1658883,0.6163276433944702,-2.865291033201625,2
1714076362.1861084,0.6023646593093872,-2.8303494514352323,2
1714076362.2061405,0.6755723357200623,-2.792308916776905,2
1714076362.2261364,0.6849679946899414,-2.7567473606478314,2
1714076362.2469218,0.6963210701942444,-2.723508198205712,2
1714076362.2662754,0.6933196783065796,-2.692358758035766,2
1714076362.2863717,0.6661767363548279,-2.663413118167964,2
1714076362.3066363,0.6419046521186829,-2.632886150688112,2
1714076362.3262055,0.7001053690910339,-2.601528887624512,2
1714076362.3462143,0.697625994682312,-2.573548240342942,2
1714076362.3664024,0.707935094833374,-2.544028103707264,2
1714076362.3861763,0.6961905360221863,-2.5186419087249923,2
1714076362.4061823,0.6625228524208069,-2.493748729897272,2
1714076362.4263115,0.6387727856636047,-2.4692133572141883,2
1714076362.4460533,0.651300311088562,-2.4489983711292447,2
1714076362.466159,0.6510393023490906,-2.424998042552377,2
1714076362.4861188,0.671918511390686,-2.406508490909041,2
1714076362.5059724,0.6901877522468567,-2.385889320495985,2
1714076362.5265186,0.6618703603744507,-2.368212687071902,2
1714076362.5464432,0.5958399176597595,-2.3513011056981146,2
1714076362.5663958,0.6074540019035339,-2.33300091330816,2
1714076362.5860548,0.6263757348060608,-2.3172273895024524,2
1714076362.6061118,0.6386422514915466,-2.3024070068019498,2
1714076362.6262813,0.6087589263916016,-2.288180121244782,2
1714076362.646119,0.5709154009819031,-2.2710021510195184,2
1714076362.666366,0.5897066593170166,-2.2554656740467847,2
1714076362.6861317,0.5831819176673889,-2.241375050482078,2
1714076362.7060397,0.5915336012840271,-2.2270326454211897,2
1714076362.726148,0.5868358016014099,-2.2162730503527177,2
1714076362.7466984,0.5975363850593567,-2.203138272574978,2
1714076362.7662232,0.5562999844551086,-2.1938724309812736,2
1714076362.7863045,0.6150227189064026,-2.1832003067168384,2
1714076362.8063028,0.6428180932998657,-2.1711224362397554,2
1714076362.826199,0.5985803008079529,-2.1611911288785475,2
1714076362.8460443,0.5947960019111633,-2.149441190203386,2
1714076362.866328,0.5694799423217773,-2.141980650316508,2
1714076362.8860116,0.5923165678977966,-2.1344568773577723,2
1714076362.9060454,0.6103248596191406,-2.1251101111061432,2
1714076362.9263408,0.5786145925521851,-2.1142158991901945,2
1714076362.946133,0.5599538087844849,-2.105190334302396,2
1714076362.9660363,0.5599538087844849,-2.097492133177347,2
1714076362.9860878,0.6340749263763428,-2.089150540110182,2
1714076363.0061986,0.6415131688117981,-2.07968607889945,2
1714076363.026156,0.6293771266937256,-2.0715975633743446,2
1714076363.0463402,0.6220694184303284,-2.063553860610216,2
1714076363.0662644,0.6433401107788086,-2.0558514674315567,2
1714076363.0865047,0.6143702268600464,-2.048008834670895,2
1714076363.1072364,0.6420351266860962,-2.040180126329556,2
1714076363.126353,0.6292466521263123,-2.030657577759519,2
1714076363.1464057,0.6312040686607361,-2.0251518382930405,2
1714076363.1664178,0.6392947435379028,-2.0144829725701285,2
1714076363.1864264,0.6659157276153564,-2.008274137723393,2
1714076363.2064352,0.6408606767654419,-1.9996333326804203,2
1714076363.2264984,0.6573030352592468,-1.9914641405274365,2
1714076363.2464192,0.6302906274795532,-1.9849791078926664,2
1714076363.2662804,0.6570420861244202,-1.977999731527824,2
1714076363.2862244,0.666698694229126,-1.9724928204392167,2
1714076363.3066125,0.6810531616210938,-1.9651139820910837,2
1714076363.3265686,0.6856204867362976,-1.9601708975905068,2
1714076363.3462214,0.6565200686454773,-1.9550138356067503,2
1714076363.366185,0.6533882021903992,-1.948461294854577,2
1714076363.386016,0.6151531934738159,-1.94127386082136,2
1714076363.4062817,0.6372068524360657,-1.9357697410878327,2
1714076363.4261184,0.6760943531990051,-1.9302614996958125,2
1714076363.446277,0.6900572776794434,-1.9237043881802465,2
1714076363.4659624,0.6832715272903442,-1.9188061997572328,2
1714076363.4862368,0.6805311441421509,-1.911967354367517,2
1714076363.5061138,0.6781822443008423,-1.905504075981492,2
1714076363.5260632,0.6310735940933228,-1.9001263473601964,2
1714076363.5461085,0.6351189017295837,-1.89369954098702,2
1714076363.5660982,0.6982784867286682,-1.8892685637140896,2
1714076363.5864315,0.6734844446182251,-1.8829285175898332,2
1714076363.6063828,0.7152428030967712,-1.8781628981364136,2
1714076363.6262152,0.6841850280761719,-1.8704671370839483,2
1714076363.6465647,0.6817055940628052,-1.8648886862229417,2
1714076363.6660683,0.6575640439987183,-1.8591102399863515,2
1714076363.686158,0.6650022268295288,-1.853089522802824,2
1714076363.706745,0.6674816608428955,-1.8474850073284328,2
1714076363.7261584,0.6921452283859253,-1.8430802997098583,2
1714076363.7462862,0.6943635940551758,-1.8365645109212525,2
1714076363.7663257,0.68470698595047,-1.832322670805508,2
1714076363.7861304,0.6507782936096191,-1.8264744790627112,2
1714076363.8063045,0.6747893691062927,-1.820854491143552,2
1714076363.8264582,0.7024543285369873,-1.814699370209761,2
1714076363.8460684,0.7032372951507568,-1.8084073942999328,2
1714076363.866082,0.7091095447540283,-1.8028741758171969,2
1714076363.886058,0.6639583110809326,-1.797954042726429,2
1714076363.906712,0.618285059928894,-1.7930094171665327,2
1714076363.9262664,0.6351189017295837,-1.787735878158648,2
1714076363.946179,0.6798786520957947,-1.7819286986063612,2
1714076363.966282,0.6990614533424377,-1.777949262240659,2
1714076363.9863732,0.6861424446105957,-1.7717078381482458,2
1714076364.0064588,0.7440822124481201,-1.7660772560267606,2
1714076364.026997,0.6389032602310181,-1.7615010176097774,2
1714076364.0481253,0.6289856433868408,-1.755738863664367,2
1714076364.0660057,0.6415131688117981,-1.7509404790576268,2
1714076364.0862255,0.6443840265274048,-1.7448317418388228,2
1714076364.1061938,0.6969735026359558,-1.7398285803173046,2
1714076364.1261392,0.7008883953094482,-1.7340573801440122,2
1714076364.1463215,0.6779212355613708,-1.7287644152701882,2
1714076364.166291,0.6664376854896545,-1.7240037408311883,2
1714076364.1872349,0.6480379104614258,-1.719472114774631,2
1714076364.2061718,0.6275501847267151,-1.7143331952078764,2
1714076364.2259576,0.6642192602157593,-1.7087024174547227,2
1714076364.24606,0.6828800439834595,-1.7039521701690836,2
1714076364.266071,0.6356409192085266,-1.6992294281931606,2
1714076364.286012,0.6787042021751404,-1.6930603052700852,2
1714076364.3061154,0.64399254322052,-1.6875018991583388,2
1714076364.3260896,0.6088894009590149,-1.681954494761754,2
1714076364.3460758,0.6232438683509827,-1.6764485939327085,2
1714076364.3664403,0.6066710352897644,-1.6699533865364369,2
1714076364.386644,0.5758742094039917,-1.6643983117945893,2
1714076364.4072268,0.5842258930206299,-1.6586866319773252,2
1714076364.4260306,0.5916640758514404,-1.65279280637438,2
1714076364.446584,0.5790060758590698,-1.647740887422199,2
1714076364.466087,0.5782231092453003,-1.6428890288573306,2
1714076364.486128,0.5611282587051392,-1.6373359787122368,2
1714076364.5062976,0.5852698683738708,-1.6324095257236029,2
1714076364.5262089,0.5886626839637756,-1.6264134520077853,2
1714076364.546171,0.6056270599365234,-1.6207510491737354,2
1714076364.5663626,0.5633466839790344,-1.615193174961514,2
1714076364.5867038,0.5809634923934937,-1.6100872699650135,2
1714076364.605975,0.5720898509025574,-1.6042665793040778,2
1714076364.626382,0.5681750178337097,-1.5998105378921563,2
1714076364.6461508,0.6432095766067505,-1.5938645126698396,2
1714076364.6663413,0.5912725925445557,-1.587722104499451,2
1714076364.6863472,0.5754827260971069,-1.5822794051892446,2
1714076364.7061205,0.5895761847496033,-1.5768233792317676,2
1714076364.7273192,0.6142396926879883,-1.570495095457651,2
1714076364.746348,0.6369458436965942,-1.5635287727021367,2
1714076364.7662363,0.6374678015708923,-1.5564838799972864,2
1714076364.786149,0.6472549438476562,-1.5499770184371715,2
1714076364.8061206,0.6485598683357239,-1.5445738868014425,2
1714076364.826193,0.632117509841919,-1.536835500132016,2
1714076364.8461504,0.6283331513404846,-1.5315027652492823,2
1714076364.8661752,0.6253318190574646,-1.525492769327569,2
1714076364.8862915,0.6710050106048584,-1.5172294019881334,2
1714076364.906354,0.679617702960968,-1.5083120926775655,2
1714076364.9261696,0.680661678314209,-1.499221717449251,2
1714076364.946241,0.6741368770599365,-1.4907702692389486,2
1714076364.9662,0.642426609992981,-1.4839995266700536,2
1714076364.9862645,0.6442535519599915,-1.4763409683014723,2
1714076365.0062618,0.5902286767959595,-1.468430793328011,2
1714076365.0262518,0.6443840265274048,-1.4588113400646134,2
1714076365.0463154,0.68470698595047,-1.4519739858180445,2
1714076365.0662706,0.6685256361961365,-1.4434588503086772,2
1714076365.0862916,0.6773992776870728,-1.431856696481771,2
1714076365.1063104,0.6360324025154114,-1.4245509750392602,2
1714076365.1263056,0.6272892355918884,-1.4162652877164568,2
1714076365.1459863,0.6488208770751953,-1.4051747198804656,2
1714076365.1661265,0.6817055940628052,-1.3957640995069764,2
1714076365.186133,0.6625228524208069,-1.3837957758742945,2
1714076365.206092,0.6837935447692871,-1.3732875367405422,2
1714076365.2260878,0.6877083778381348,-1.3635543946308843,2
1714076365.2460206,0.6117603182792664,-1.3545038172531876,2
1714076365.266136,0.6176325678825378,-1.3421032094461665,2
1714076365.286233,0.7064996361732483,-1.328220752610812,2
1714076365.3063147,0.7091095447540283,-1.3137135745685422,2
1714076365.3263268,0.6907097697257996,-1.2994174734772117,2
1714076365.3461924,0.6948856115341187,-1.2875452998088572,2
1714076365.3662608,0.6763553023338318,-1.2729907662997422,2
1714076365.3861516,0.6370763182640076,-1.260116483260897,2
1714076365.4063857,0.670352578163147,-1.243626340611332,2
1714076365.4262934,0.6884913444519043,-1.227278667583327,2
1714076365.446178,0.6867949366569519,-1.209217664299579,2
1714076365.4661465,0.6763553023338318,-1.189990788503554,2
1714076365.4864872,0.6819666028022766,-1.170109397097103,2
1714076365.5062425,0.6784432530403137,-1.1518062496928712,2
1714076365.5263553,0.6725709438323975,-1.1293809294370591,2
1714076365.54618,0.6882303357124329,-1.1109664507931696,2
1714076365.5661764,0.6644802689552307,-1.091030045145991,2
1714076365.5862896,0.6926671862602234,-1.069047502969322,2
1714076365.6061854,0.6746588945388794,-1.0488144048717678,2
1714076365.6263244,0.6741368770599365,-1.029276918689931,2
1714076365.646611,0.6613484025001526,-1.0056043748998222,2
1714076365.6663127,0.6824885606765747,-0.976570406045103,2
1714076365.685819,0.6698305606842041,-0.9515463157993952,2
1714076365.7059612,0.6652632355690002,-0.9222721180032672,2
1714076365.726078,0.7186356782913208,-0.8901831531694935,2
1714076365.7462325,0.7160257697105408,-0.8525701305469164,2
1714076365.7660666,0.6980174779891968,-0.8167910360336141,2
1714076365.7862306,0.6767467856407166,-0.7833429542131604,2
1714076365.806141,0.6686561107635498,-0.7472529554125658,2
1714076365.8263297,0.670352578163147,-0.7093441493249105,2
1714076365.8464165,0.6943635940551758,-0.668169977092268,2
1714076365.8662753,0.7289447784423828,-0.626519296712015,2
1714076365.8860204,0.7135463953018188,-0.581714493220567,2
1714076365.9063482,0.695016086101532,-0.536227517603064,2
1714076365.9261518,0.6447755098342896,-0.4952606459020213,2
1714076365.9462042,0.6312040686607361,-0.4513248391339506,2
1714076365.9663477,0.6173716187477112,-0.4090438623204404,2
1714076365.986246,0.6580860018730164,-0.3633809681704033,2
1714076366.0061865,0.7024543285369873,-0.3116908035749329,2
1714076366.0265288,0.7147208452224731,-0.2594282120502021,2
1714076366.046401,0.646080493927002,-0.2128526310448203,2
1714076366.0663626,0.6191985011100769,-0.166287958105298,2
1714076366.0861342,0.5788756012916565,-0.1230519623506655,2
1714076366.1062555,0.4850497245788574,-0.0890205737716761,2
1714076366.1260917,0.5700019598007202,-0.0476962668469618,2
1714076366.1462004,0.5944044589996338,-0.0052949340416739,2
1714076366.1660898,0.6124128103256226,0.0360428816345203,2
1714076366.1861613,0.5818769931793213,0.0749534990691642,2
1714076366.2062728,0.5692189931869507,0.1131492848325859,2
1714076366.2260933,0.5748302340507507,0.1531278239695914,2
1714076366.2461102,0.6048440933227539,0.1903076666798114,2
1714076366.266279,0.6618703603744507,0.231637601214767,2
1714076366.2862742,0.6052355766296387,0.2716638506908118,2
1714076366.3063066,0.5790060758590698,0.3025981737177973,2
1714076366.326215,0.5877492427825928,0.3355366525210594,2
1714076366.346019,0.5466433167457581,0.3626747988124641,2
1714076366.3660674,0.6496038436889648,0.3974055889114053,2
1714076366.3863275,0.6257233023643494,0.4280196126747225,2
1714076366.4063573,0.5970143675804138,0.4555388564124473,2
1714076366.4263034,0.5570829510688782,0.48133397423782,2
1714076366.44635,0.6083674430847168,0.5115490077708003,2
1714076366.466267,0.6071929931640625,0.5397879940526604,2
1714076366.4860168,0.599754810333252,0.5653002253032686,2
1714076366.506472,0.6098029017448425,0.5890622056305715,2
1714076366.526353,0.6010597348213196,0.6143925630266376,2
1714076366.5463965,0.5860528349876404,0.6357573072484658,2
1714076366.5661309,0.6181545853614807,0.6610979490182337,2
1714076366.5861244,0.5736557841300964,0.6838547624008524,2
1714076366.606238,0.6238963603973389,0.7072216871850845,2
1714076366.6262524,0.6741368770599365,0.7270456903368391,2
1714076366.646646,0.6466024518013,0.749190164304566,2
1714076366.6665528,0.6114993095397949,0.7669128944730237,2
1714076366.6863534,0.6221998929977417,0.7878959644373799,2
1714076366.7062123,0.6049745678901672,0.8069900576630047,2
1714076366.7261305,0.6565200686454773,0.8227603539436399,2
1714076366.7462714,0.6831410527229309,0.8379748909569752,2
1714076366.766115,0.6680036187171936,0.8528682167806861,2
1714076366.7863026,0.6657852530479431,0.8711157931132638,2
1714076366.806173,0.6493428349494934,0.8851990070415364,2
1714076366.826606,0.6462109684944153,0.8994757026625284,2
1714076366.8461056,0.6446450352668762,0.9150943487886662,2
1714076366.8663204,0.6545626521110535,0.9307268578648592,2
1714076366.8862617,0.6845765113830566,0.9442953297056974,2
1714076366.906248,0.6660462021827698,0.9595005935467884,2
1714076366.9262743,0.661609411239624,0.9746666579829956,2
1714076366.9463165,0.6694390773773193,0.9854173247454906,2
1714076366.9660966,0.7245079278945923,0.9978427018406388,2
1714076366.9864173,0.6834020614624023,1.0058759559681214,2
1714076367.0062077,0.6668291687965393,1.0185706416605456,2
1714076367.0259318,0.6536492109298706,1.0289474319363705,2
1714076367.046533,0.6481683850288391,1.0379430969882557,2
1714076367.0659995,0.6766163110733032,1.048591769646392,2
1714076367.086141,0.713024377822876,1.0602729239789992,2
1714076367.1060853,0.6787042021751404,1.068987457215106,2
1714076367.1264093,0.7292057871818542,1.077626906514434,2
1714076367.1469283,0.7237249612808228,1.0880818498164953,2
1714076367.1661675,0.6691780686378479,1.0965270730822771,2
1714076367.1862435,0.6642192602157593,1.104460019008715,2
1714076367.2060957,0.7057166695594788,1.1120324225352352,2
1714076367.2261014,0.6852289438247681,1.1221211448023434,2
1714076367.2462142,0.68470698595047,1.132357747859842,2
1714076367.2662165,0.6988004446029663,1.1381477421273698,2
1714076367.2861624,0.6935806274414062,1.1455029932067629,2
1714076367.3062353,0.6925367116928101,1.154915853831139,2
1714076367.3261902,0.6792262196540833,1.1616528677465026,2
1714076367.3462358,0.7061081528663635,1.169031457273605,2
1714076367.3662236,0.6811836361885071,1.1780508273305663,2
1714076367.3864346,0.6627838611602783,1.1855768981878216,2
1714076367.4068258,0.6606959104537964,1.192645707577008,2
1714076367.4261482,0.6467329859733582,1.197382933907745,2
1714076367.4462037,0.6558676362037659,1.2034670695418748,2
1714076367.4661329,0.6837935447692871,1.2101466590354315,2
1714076367.486095,0.7230725288391113,1.2172168361381408,2
1714076367.5062509,0.7215065956115723,1.223953616032562,2
1714076367.526536,0.6830105781555176,1.230462140299445,2
1714076367.546208,0.666698694229126,1.2348825678706967,2
1714076367.5658746,0.6480379104614258,1.2399104377015122,2
1714076367.5861611,0.5720898509025574,1.2439830307658883,2
1714076367.6061027,0.6788347363471985,1.2509689255655043,2
1714076367.62611,0.7185052037239075,1.2570859664462375,2
1714076367.646145,0.6618703603744507,1.2603702293655004,2
1714076367.666144,0.6678731441497803,1.2675651963838028,2
1714076367.6866608,0.6599129438400269,1.2728163734932998,2
1714076367.7064278,0.6038001179695129,1.2773850471183683,2
1714076367.7263522,0.6468634605407715,1.282190748737536,2
1714076367.746209,0.7204626202583313,1.286865355380764,2
1714076367.7661843,0.6980174779891968,1.2923177298623283,2
1714076367.7861855,0.6583470106124878,1.2978348090655802,2
1714076367.8065538,0.6467329859733582,1.3024760098089865,2
1714076367.826435,0.5482092499732971,1.3061484519204647,2
1714076367.846206,0.5076253414154053,1.3101698797542718,2
1714076367.8661883,0.5093218088150024,1.3137365580144786,2
1714076367.8861234,0.696060061454773,1.318341415001846,2
1714076367.9060836,0.6413826942443848,1.3217758582075554,2
1714076367.926151,0.6429486274719238,1.326020361039095,2
1714076367.9460905,0.5606063008308411,1.3293034631681646,2
1714076367.9659731,0.4640400409698486,1.3338599414759111,2
1714076367.986063,0.5268080830574036,1.3361920473448283,2
1714076368.006138,0.6633058190345764,1.3422868207982797,2
1714076368.026226,0.599754810333252,1.346506722347782,2
1714076368.046086,0.5920555591583252,1.3517831473260409,2
1714076368.066317,0.5285045504570007,1.3566013867971871,2
1714076368.0861323,0.5737862586975098,1.361624322477459,2
1714076368.1061294,0.6131957769393921,1.3669915887625523,2
1714076368.126289,0.6040611267089844,1.3713577142299993,2
1714076368.146296,0.6034086346626282,1.375931507109325,2
1714076368.1661892,0.6134567260742188,1.379941894931332,2
1714076368.186173,0.6263757348060608,1.384902403504605,2
1714076368.2062502,0.6331614851951599,1.3897471292423202,2
1714076368.226217,0.6405997276306152,1.3939952000066025,2
1714076368.2468424,0.6378592848777771,1.3994917736190826,2
1714076368.26606,0.6432095766067505,1.40459016656744,2
1714076368.2862751,0.6583470106124878,1.409501501879055,2
1714076368.306241,0.6317260265350342,1.4146019546781667,2
1714076368.3261056,0.5977973341941833,1.4196732824425884,2
1714076368.3460882,0.6304211020469666,1.4243668041043545,2
1714076368.3659804,0.6614788770675659,1.4290095155526648,2
1714076368.3862717,0.645036518573761,1.4346589897359314,2
1714076368.4061096,0.6528662443161011,1.440101310358772,2
1714076368.4264405,0.6481683850288391,1.4451546712845411,2
1714076368.446215,0.6238963603973389,1.449585925717707,2
1714076368.4661894,0.6485598683357239,1.455468637647087,2
1714076368.486289,0.6865339279174805,1.4607176445275163,2
1714076368.5061042,0.6386422514915466,1.466491017581414,2
1714076368.5264463,0.5890541672706604,1.470670826856982,2
1714076368.546387,0.6595214605331421,1.476657288321824,2
1714076368.566401,0.6325089931488037,1.4815820123309802,2
1714076368.586297,0.6466024518013,1.4862288980983311,2
1714076368.60632,0.6942331194877625,1.49360557951067,2
1714076368.626234,0.661609411239624,1.4992353161608944,2
1714076368.645916,0.6492123603820801,1.5041886676758327,2
1714076368.6661508,0.6576945185661316,1.5109976694849077,2
1714076368.686146,0.6921452283859253,1.517527258268613,2
1714076368.7061062,0.6837935447692871,1.5243790307936251,2
1714076368.7259445,0.6686561107635498,1.5296772598750643,2
1714076368.746279,0.6789652109146118,1.5348735064050074,2
1714076368.7661347,0.6574335694313049,1.541166838491492,2
1714076368.7863266,0.674919843673706,1.547801436198282,2
1714076368.8062246,0.6891438364982605,1.5549736684662645,2
1714076368.8262637,0.7237249612808228,1.560634632559915,2
1714076368.846429,0.698669970035553,1.5681025517513474,2
1714076368.866239,0.6673511862754822,1.5737072758482105,2
1714076368.8865333,0.6827495694160461,1.5814994401214282,2
1714076368.906348,0.6518222689628601,1.5865340629677347,2
1714076368.9262562,0.6605654358863831,1.5934771667931464,2
1714076368.946277,0.6627838611602783,1.59913497528223,2
1714076368.966203,0.6720489859580994,1.6063533490818909,2
1714076368.9862218,0.679617702960968,1.614233792143449,2
1714076369.0064485,0.706369161605835,1.6211740245115016,2
1714076369.026276,0.7021933197975159,1.6286766683874958,2
1714076369.0468068,0.6937111616134644,1.637343145167036,2
1714076369.0660326,0.6643497943878174,1.6436471573514924,2
1714076369.0862162,0.6229828596115112,1.6522733877739963,2
1714076369.10608,0.6449060440063477,1.6615839279123286,2
1714076369.126182,0.6773992776870728,1.6715754457027203,2
1714076369.146341,0.7095010280609131,1.6800426369532642,2
1714076369.1660972,0.6998444199562073,1.6911391746898563,2
1714076369.1860874,0.6814446449279785,1.6995404087089772,2
1714076369.266162,0.6370763182640076,1.7372733027876857,2
1714076369.2862785,0.6990614533424377,1.7455410543662102,2
1714076369.3062258,0.6569115519523621,1.7577820532804715,2
1714076369.326196,0.6118907928466797,1.765736260910736,2
1714076369.3462498,0.7109364867210388,1.7793817836059502,2
1714076369.3662183,0.7370354533195496,1.7935838591215352,2
1714076369.386235,0.6747893691062927,1.8058113363391275,2
1714076369.4061544,0.6625228524208069,1.820643733213899,2
1714076369.4261825,0.6297686100006104,1.835137405970941,2
1714076369.4462726,0.5688274502754211,1.845086753087421,2
1714076369.466288,0.6458194851875305,1.860646539313573,2
1714076369.4862778,0.6914927363395691,1.876321477393407,2
1714076369.5061994,0.6118907928466797,1.888297792240381,2
1714076369.526116,0.6070625185966492,1.8999879128354007,2
1714076369.5468342,0.5979278683662415,1.9153439478775824,2
1714076369.5661852,0.5389441251754761,1.928203955277734,2
1714076369.5860927,0.5586488842964172,1.940973401055039,2
1714076369.6062286,0.582268476486206,1.954701540247281,2
1714076369.626115,0.565695583820343,1.9688593960308145,2
1714076369.647033,0.5675225257873535,1.9862365011739225,2
1714076369.6661143,0.5668700337409973,2.005032809166178,2
1714076369.6863096,0.5917946100234985,2.026778070116902,2
1714076369.7062232,0.60027676820755,2.047521818750237,2
1714076369.7261248,0.610063910484314,2.069003418013166,2
1714076369.7461944,0.5758742094039917,2.0903228667757183,2
1714076369.766062,0.5876187682151794,2.111061709761577,2
1714076369.7861657,0.5947960019111633,2.133757021934189,2
1714076369.806185,0.5467738509178162,2.15486150588111,2
1714076369.826181,0.5777011513710022,2.17775745396281,2
1714076369.8462665,0.580702543258667,2.199575896119089,2
1714076369.866104,0.5740472674369812,2.2221557868069386,2
1714076369.88627,0.6009292602539062,2.252218528915889,2
1714076369.9062712,0.5991023182868958,2.2781220906177646,2
1714076369.9263654,0.6131957769393921,2.304688818101785,2
1714076369.9463754,0.6249403357505798,2.3381903520681546,2
1714076369.9663403,0.6284636855125427,2.371690705844087,2
1714076369.9864469,0.6356409192085266,2.4078334485689785,2
1714076370.006132,0.6117603182792664,2.4448036675396074,2
1714076370.0263882,0.624418318271637,2.482570553800881,2
1714076370.0468202,0.6537796854972839,2.528264393717504,2
1714076370.066088,0.6295076012611389,2.5688530658043462,2
1714076370.0860808,0.6734844446182251,2.6152971251518604,2
1714076370.1062036,0.6297686100006104,2.658493004117903,2
1714076370.12615,0.6459500193595886,2.704688171736312,2
1714076370.1463895,0.6437315940856934,2.749580425738354,2
1714076370.1663728,0.6315955519676208,2.796531082214732,2
1714076370.186088,0.6407302021980286,2.843524519570955,2
1714076370.2060132,0.6263757348060608,2.891496788772072,2
1714076370.2260456,0.6755723357200623,2.9427178215237197,2
1714076370.246345,0.6676121354103088,2.993353311428203,2
1714076370.266066,0.6416436433792114,3.041097279632957,2
1714076370.286483,0.6651327610015869,3.0909252304744594,2
1714076370.306267,0.6434705853462219,3.138799984135053,2
1714076370.326112,0.6683951020240784,-3.097956406235983,2
1714076370.3461118,0.670352578163147,-3.052289060388902,2
1714076370.3661227,0.6828800439834595,-3.005595046486082,2
1714076370.3865848,0.6268977522850037,-2.9654890124576667,2
1714076370.4067888,0.6407302021980286,-2.922574584598032,2
1714076370.4263046,0.6850984692573547,-2.881737752374512,2
1714076370.4463837,0.6712660193443298,-2.8428262055162463,2
1714076370.4662204,0.6723099946975708,-2.8022441171686,2
1714076370.4861426,0.6930586695671082,-2.7613509120211925,2
1714076370.5062582,0.6677426695823669,-2.7265212142156026,2
1714076370.5267031,0.6293771266937256,-2.6936472651075563,2
1714076370.546238,0.6541711688041687,-2.663221506820371,2
1714076370.5662477,0.6634362936019897,-2.6341820528741096,2
1714076370.586258,0.6895353198051453,-2.601172352788444,2
1714076370.6062078,0.6792262196540833,-2.5707352642429666,2
1714076370.6262765,0.6745283603668213,-2.544463594792408,2
1714076370.646658,0.6741368770599365,-2.515982819354612,2
1714076370.6662483,0.6599129438400269,-2.4892535420075395,2
1714076370.686299,0.7048032283782959,-2.463111352631565,2
1714076370.7061737,0.6850984692573547,-2.438754222472964,2
1714076370.7262375,0.6952770948410034,-2.416978764589498,2
1714076370.7461858,0.6854899525642395,-2.394118099538519,2
1714076370.76614,0.6758333444595337,-2.373083453003122,2
1714076370.78607,0.6809226274490356,-2.3511394249247832,2
1714076370.8063476,0.666698694229126,-2.3341743938951813,2
1714076370.8261323,0.6622618436813354,-2.317437655447528,2
1714076370.8463163,0.6764858365058899,-2.3040172932399874,2
1714076370.866454,0.6916232109069824,-2.2847716573089785,2
1714076370.8861525,0.6938416361808777,-2.2706174547181908,2
1714076370.9061794,0.6685256361961365,-2.2546311823654865,2
1714076370.926391,0.6840544939041138,-2.242748881334472,2
1714076370.9460394,0.6438620686531067,-2.2287738592656714,2
1714076370.9661372,0.6809226274490356,-2.213203576601947,2
1714076370.9862611,0.6914927363395691,-2.199525869354681,2
1714076371.006165,0.6941026449203491,-2.1875392619448557,2
1714076371.0264978,0.6908402442932129,-2.176707316216876,2
1714076371.046182,0.663044810295105,-2.1634679270153727,2
1714076371.0665038,0.6528662443161011,-2.1524613395694505,2
1714076371.0863016,0.6501258611679077,-2.143860029489331,2
1714076371.1061535,0.6690475940704346,-2.1322445357804978,2
1714076371.126351,0.6657852530479431,-2.123073231460111,2
1714076371.146089,0.6884913444519043,-2.1119505656906217,2
1714076371.166068,0.6520832777023315,-2.102453602774174,2
1714076371.186168,0.6202424764633179,-2.0946226886394896,2
1714076371.205988,0.6214169263839722,-2.0852490953746705,2
1714076371.226219,0.6533882021903992,-2.07706887302279,2
1714076371.2463398,0.606410026550293,-2.0670857765656354,2
1714076371.2662692,0.6477769017219543,-2.060212419405409,2
1714076371.2861676,0.5620417594909668,-2.053893755440965,2
1714076371.3062882,0.5684359669685364,-2.0465602951979225,2
1714076371.3260608,0.6253318190574646,-2.0394935025886074,2
1714076371.3463688,0.574438750743866,-2.0320209341918263,2
1714076371.3661194,0.5792670845985413,-2.024150128872802,2
1714076371.3862832,0.5955789685249329,-2.016065781782252,2
1714076371.406172,0.5654346346855164,-2.0094061146061426,2
1714076371.426358,0.5971449017524719,-2.003267838941986,2
1714076371.4463458,0.5540815591812134,-1.995001012044072,2
1714076371.4663434,0.6180240511894226,-1.9890467612728409,2
1714076371.4860945,0.5510801672935486,-1.9847720908866855,2
1714076371.5064914,0.6111078262329102,-1.9782513958495125,2
1714076371.5262227,0.6056270599365234,-1.972795821326012,2
1714076371.5463953,0.5521241426467896,-1.9685173752760616,2
1714076371.5661786,0.6054965853691101,-1.9630947472993625,2
1714076371.5863233,0.5932300090789795,-1.9574908094022585,2
1714076371.6066544,0.6078454852104187,-1.9508396492486733,2
1714076371.6265695,0.6165886521339417,-1.9458074934804572,2
1714076371.646186,0.6312040686607361,-1.940328044928428,2
1714076371.6666691,0.6490818858146667,-1.9335444892569935,2
1714076371.6861086,0.6265062689781189,-1.928522391101916,2
1714076371.706201,0.6532577276229858,-1.922954378326005,2
1714076371.726151,0.6514307856559753,-1.9169647913004608,2
1714076371.7459245,0.6300296187400818,-1.9124436011100232,2
1714076371.766179,0.6497343182563782,-1.9051344985641456,2
1714076371.7861931,0.669308602809906,-1.899874722265952,2
1714076371.806223,0.6814446449279785,-1.8933622247234188,2
